Time_Index,MA_natural_gas_combined_cycle_z1,CT_natural_gas_combined_cycle_z2,ME_natural_gas_combined_cycle_z3,MA_solar_pv_z1,CT_onshore_wind_z2,CT_solar_pv_z2,ME_onshore_wind_z3,MA_battery_z1,CT_battery_z2,ME_battery_z3
885,1.0,1.0,1.0,0.0,0.092704207,0.0,0.624498606,1.0,1.0,1.0
886,1.0,1.0,1.0,0.0,0.23583515,0.0,0.663919389,1.0,1.0,1.0
887,1.0,1.0,1.0,0.0,0.204842225,0.0,0.725468278,1.0,1.0,1.0
888,1.0,1.0,1.0,0.0,0.245853648,0.0,0.508997321,1.0,1.0,1.0
889,1.0,1.0,1.0,0.0,0.247653484,0.0,0.48204875,1.0,1.0,1.0
890,1.0,1.0,1.0,0.0,0.186836675,0.0,0.401856899,1.0,1.0,1.0
891,1.0,1.0,1.0,0.0,0.092781231,0.0,0.365234554,1.0,1.0,1.0
892,1.0,1.0,1.0,0.0,0.075210728,0.0,0.38432771,1.0,1.0,1.0
893,1.0,1.0,1.0,0.0,0.053601258,0.0,0.317716032,1.0,1.0,1.0
894,1.0,1.0,1.0,0.0857,0.022764446,0.0724,0.26640135,1.0,1.0,1.0
895,1.0,1.0,1.0,0.0985,0.038315382,0.1164,0.204927266,1.0,1.0,1.0
896,1.0,1.0,1.0,0.2236,0.0,0.2424,0.059406698,1.0,1.0,1.0
897,1.0,1.0,1.0,0.3682,1.07e-05,0.3825,0.007268985,1.0,1.0,1.0
898,1.0,1.0,1.0,0.461,0.0,0.4792,0.001936314,1.0,1.0,1.0
899,1.0,1.0,1.0,0.5657,0.002635513,0.6047,0.002098743,1.0,1.0,1.0
900,1.0,1.0,1.0,0.6113,0.027275627,0.635,0.039177664,1.0,1.0,1.0
901,1.0,1.0,1.0,0.6112,0.021283705,0.6169,0.081791446,1.0,1.0,1.0
902,1.0,1.0,1.0,0.7148,0.068118349,0.7353,0.103177123,1.0,1.0,1.0
903,1.0,1.0,1.0,0.5522,0.197984576,0.5818,0.15871644,1.0,1.0,1.0
904,1.0,1.0,1.0,0.4604,0.220261842,0.4931,0.145702109,1.0,1.0,1.0
905,1.0,1.0,1.0,0.3336,0.30080384,0.3819,0.131346986,1.0,1.0,1.0
906,1.0,1.0,1.0,0.1691,0.408814192,0.2235,0.123524368,1.0,1.0,1.0
907,1.0,1.0,1.0,0.0764,0.199913591,0.1006,0.171917498,1.0,1.0,1.0
908,1.0,1.0,1.0,0.0422,0.426000834,0.0385,0.286634326,1.0,1.0,1.0
909,1.0,1.0,1.0,0.0,0.20293051,0.0,0.342288911,1.0,1.0,1.0
910,1.0,1.0,1.0,0.0,0.50099647,0.0,0.433295488,1.0,1.0,1.0
911,1.0,1.0,1.0,0.0,0.368808419,0.0,0.521863997,1.0,1.0,1.0
912,1.0,1.0,1.0,0.0,0.100870162,0.0,0.53487587,1.0,1.0,1.0
913,1.0,1.0,1.0,0.0,0.072634153,0.0,0.644737303,1.0,1.0,1.0
914,1.0,1.0,1.0,0.0,0.136515558,0.0,0.700178027,1.0,1.0,1.0
915,1.0,1.0,1.0,0.0,0.269426137,0.0,0.788835526,1.0,1.0,1.0
916,1.0,1.0,1.0,0.0,0.312267452,0.0,0.732494175,1.0,1.0,1.0
917,1.0,1.0,1.0,0.0,0.205833882,0.0,0.649236441,1.0,1.0,1.0
918,1.0,1.0,1.0,0.1104,0.284998775,0.0658,0.661727667,1.0,1.0,1.0
919,1.0,1.0,1.0,0.0878,0.183165148,0.1202,0.491339147,1.0,1.0,1.0
920,1.0,1.0,1.0,0.2191,0.050369695,0.254,0.248544365,1.0,1.0,1.0
921,1.0,1.0,1.0,0.3857,0.000220031,0.4076,0.114520662,1.0,1.0,1.0
922,1.0,1.0,1.0,0.5104,0.00628757,0.5215,0.254401684,1.0,1.0,1.0
923,1.0,1.0,1.0,0.6019,0.010242932,0.6039,0.260031074,1.0,1.0,1.0
924,1.0,1.0,1.0,0.6436,0.013313625,0.6412,0.309670746,1.0,1.0,1.0
925,1.0,1.0,1.0,0.6155,0.021124285,0.6345,0.389329493,1.0,1.0,1.0
926,1.0,1.0,1.0,0.7403,0.040823564,0.7585,0.459581256,1.0,1.0,1.0
927,1.0,1.0,1.0,0.5629,0.06583266,0.5834,0.441820174,1.0,1.0,1.0
928,1.0,1.0,1.0,0.4731,0.141652644,0.4988,0.41475147,1.0,1.0,1.0
929,1.0,1.0,1.0,0.3398,0.176141694,0.3796,0.348683596,1.0,1.0,1.0
930,1.0,1.0,1.0,0.1685,0.22296156,0.2249,0.363346934,1.0,1.0,1.0
931,1.0,1.0,1.0,0.073,0.267490387,0.1097,0.271154702,1.0,1.0,1.0
932,1.0,1.0,1.0,0.0515,0.326519668,0.0755,0.224437058,1.0,1.0,1.0
933,1.0,1.0,1.0,0.0,0.443631709,0.0,0.34814924,1.0,1.0,1.0
934,1.0,1.0,1.0,0.0,0.558796465,0.0,0.396882057,1.0,1.0,1.0
935,1.0,1.0,1.0,0.0,0.5950284,0.0,0.45529601,1.0,1.0,1.0
936,1.0,1.0,1.0,0.0,0.763088822,0.0,0.430940121,1.0,1.0,1.0
937,1.0,1.0,1.0,0.0,0.774059713,0.0,0.450038642,1.0,1.0,1.0
938,1.0,1.0,1.0,0.0,0.866425455,0.0,0.438241184,1.0,1.0,1.0
939,1.0,1.0,1.0,0.0,0.956704021,0.0,0.42793709,1.0,1.0,1.0
940,1.0,1.0,1.0,0.0,0.835111439,0.0,0.48630777,1.0,1.0,1.0
941,1.0,1.0,1.0,0.0,0.499104619,0.0,0.566731036,1.0,1.0,1.0
942,1.0,1.0,1.0,0.1349,0.473318368,0.0848,0.628187001,1.0,1.0,1.0
943,1.0,1.0,1.0,0.087,0.300047606,0.091,0.516454577,1.0,1.0,1.0
944,1.0,1.0,1.0,0.2179,0.019017693,0.1993,0.22279796,1.0,1.0,1.0
945,1.0,1.0,1.0,0.3662,0.000222957,0.3474,0.08899235,1.0,1.0,1.0
946,1.0,1.0,1.0,0.453,0.00067973,0.4397,0.069031969,1.0,1.0,1.0
947,1.0,1.0,1.0,0.5139,0.001896137,0.5108,0.063565858,1.0,1.0,1.0
948,1.0,1.0,1.0,0.5027,0.002511985,0.4458,0.066698283,1.0,1.0,1.0
949,1.0,1.0,1.0,0.486,0.029796394,0.4827,0.152992547,1.0,1.0,1.0
950,1.0,1.0,1.0,0.5046,0.121206544,0.4512,0.206111357,1.0,1.0,1.0
951,1.0,1.0,1.0,0.4792,0.154077724,0.4062,0.26776433,1.0,1.0,1.0
952,1.0,1.0,1.0,0.4084,0.246447563,0.3605,0.236120731,1.0,1.0,1.0
953,1.0,1.0,1.0,0.2899,0.227422833,0.2536,0.30843389,1.0,1.0,1.0
954,1.0,1.0,1.0,0.1532,0.130244672,0.1258,0.319988668,1.0,1.0,1.0
955,1.0,1.0,1.0,0.0512,0.268249333,0.0334,0.343753844,1.0,1.0,1.0
956,1.0,1.0,1.0,0.0079,0.09147121,0.0,0.39291048,1.0,1.0,1.0
957,1.0,1.0,1.0,0.0,0.210430145,0.0,0.48380667,1.0,1.0,1.0
958,1.0,1.0,1.0,0.0,0.313427418,0.0,0.452286959,1.0,1.0,1.0
959,1.0,1.0,1.0,0.0,0.294840246,0.0,0.405125558,1.0,1.0,1.0
960,1.0,1.0,1.0,0.0,0.189340532,0.0,0.386858791,1.0,1.0,1.0
961,1.0,1.0,1.0,0.0,0.311506182,0.0,0.417278826,1.0,1.0,1.0
962,1.0,1.0,1.0,0.0,0.429367989,0.0,0.410167038,1.0,1.0,1.0
963,1.0,1.0,1.0,0.0,0.666860759,0.0,0.533909023,1.0,1.0,1.0
964,1.0,1.0,1.0,0.0,0.714906156,0.0,0.661154389,1.0,1.0,1.0
965,1.0,1.0,1.0,0.0,0.753606141,0.0,0.700447381,1.0,1.0,1.0
966,1.0,1.0,1.0,0.0009,0.745957077,0.0,0.758610725,1.0,1.0,1.0
967,1.0,1.0,1.0,0.0476,0.553795636,0.069,0.730833173,1.0,1.0,1.0
968,1.0,1.0,1.0,0.1894,0.232608795,0.2037,0.410654962,1.0,1.0,1.0
969,1.0,1.0,1.0,0.3091,0.216478005,0.3469,0.170906514,1.0,1.0,1.0
970,1.0,1.0,1.0,0.3908,0.0983219,0.4454,0.132971898,1.0,1.0,1.0
971,1.0,1.0,1.0,0.4513,0.20118317,0.5356,0.111299545,1.0,1.0,1.0
972,1.0,1.0,1.0,0.4954,0.175673634,0.5765,0.070892677,1.0,1.0,1.0
973,1.0,1.0,1.0,0.5444,0.106838748,0.6069,0.094320223,1.0,1.0,1.0
974,1.0,1.0,1.0,0.5906,0.100744501,0.621,0.254580468,1.0,1.0,1.0
975,1.0,1.0,1.0,0.5663,0.096420929,0.5791,0.289869249,1.0,1.0,1.0
976,1.0,1.0,1.0,0.463,0.108535677,0.48,0.298413754,1.0,1.0,1.0
977,1.0,1.0,1.0,0.3344,0.157490104,0.3653,0.296498209,1.0,1.0,1.0
978,1.0,1.0,1.0,0.1675,0.203478783,0.2149,0.306476951,1.0,1.0,1.0
979,1.0,1.0,1.0,0.0696,0.237200379,0.1006,0.251269281,1.0,1.0,1.0
980,1.0,1.0,1.0,0.0264,0.258274436,0.0248,0.246904761,1.0,1.0,1.0
981,1.0,1.0,1.0,0.0,0.397927761,0.0,0.269306123,1.0,1.0,1.0
982,1.0,1.0,1.0,0.0,0.552703142,0.0,0.275501251,1.0,1.0,1.0
983,1.0,1.0,1.0,0.0,0.572329819,0.0,0.281742573,1.0,1.0,1.0
984,1.0,1.0,1.0,0.0,0.566900074,0.0,0.268800199,1.0,1.0,1.0
985,1.0,1.0,1.0,0.0,0.516343713,0.0,0.245486215,1.0,1.0,1.0
986,1.0,1.0,1.0,0.0,0.379571438,0.0,0.318734169,1.0,1.0,1.0
987,1.0,1.0,1.0,0.0,0.25224036,0.0,0.258571506,1.0,1.0,1.0
988,1.0,1.0,1.0,0.0,0.188107312,0.0,0.197928727,1.0,1.0,1.0
989,1.0,1.0,1.0,0.0,0.138289481,0.0,0.199667037,1.0,1.0,1.0
990,1.0,1.0,1.0,0.1152,0.181085125,0.0347,0.191009521,1.0,1.0,1.0
991,1.0,1.0,1.0,0.0873,0.061506607,0.1075,0.131597802,1.0,1.0,1.0
992,1.0,1.0,1.0,0.2188,0.009964381,0.2322,0.041415401,1.0,1.0,1.0
993,1.0,1.0,1.0,0.361,5.49e-05,0.3316,0.016327722,1.0,1.0,1.0
994,1.0,1.0,1.0,0.4632,0.002230583,0.3595,0.017201526,1.0,1.0,1.0
995,1.0,1.0,1.0,0.5972,0.010341065,0.4541,0.022785647,1.0,1.0,1.0
996,1.0,1.0,1.0,0.464,0.068388782,0.4555,0.058574662,1.0,1.0,1.0
997,1.0,1.0,1.0,0.4484,0.043731201,0.4176,0.09385588,1.0,1.0,1.0
998,1.0,1.0,1.0,0.4266,0.09393847,0.3601,0.217545807,1.0,1.0,1.0
999,1.0,1.0,1.0,0.4012,0.043836854,0.3141,0.238522217,1.0,1.0,1.0
1000,1.0,1.0,1.0,0.3295,0.09929195,0.2299,0.204888746,1.0,1.0,1.0
1001,1.0,1.0,1.0,0.2302,0.16745013,0.1561,0.305586934,1.0,1.0,1.0
1002,1.0,1.0,1.0,0.1164,0.253020108,0.0778,0.255524606,1.0,1.0,1.0
1003,1.0,1.0,1.0,0.0125,0.045722414,0.0004,0.238821268,1.0,1.0,1.0
1004,1.0,1.0,1.0,0.0,0.07418026,0.0,0.348031223,1.0,1.0,1.0
1005,1.0,1.0,1.0,0.0,0.07617934,0.0,0.14238359,1.0,1.0,1.0
1006,1.0,1.0,1.0,0.0,0.185299113,0.0,0.112149894,1.0,1.0,1.0
1007,1.0,1.0,1.0,0.0,0.049925163,0.0,0.07309211,1.0,1.0,1.0
1008,1.0,1.0,1.0,0.0,0.021917189,0.0,0.049112782,1.0,1.0,1.0
1009,1.0,1.0,1.0,0.0,0.024488203,0.0,0.211383402,1.0,1.0,1.0
1010,1.0,1.0,1.0,0.0,0.005497254,0.0,0.228788704,1.0,1.0,1.0
1011,1.0,1.0,1.0,0.0,0.000441103,0.0,0.238111526,1.0,1.0,1.0
1012,1.0,1.0,1.0,0.0,0.000736618,0.0,0.280220598,1.0,1.0,1.0
1013,1.0,1.0,1.0,0.0,0.013448789,0.0,0.335776538,1.0,1.0,1.0
1014,1.0,1.0,1.0,0.0,0.001552999,0.0,0.371844947,1.0,1.0,1.0
1015,1.0,1.0,1.0,0.0431,0.016414369,0.0466,0.379808933,1.0,1.0,1.0
1016,1.0,1.0,1.0,0.1775,0.005320419,0.1907,0.088616818,1.0,1.0,1.0
1017,1.0,1.0,1.0,0.3417,0.0,0.3665,0.001679926,1.0,1.0,1.0
1018,1.0,1.0,1.0,0.4808,0.0,0.4885,0.000457473,1.0,1.0,1.0
1019,1.0,1.0,1.0,0.5742,0.0,0.5011,0.000646615,1.0,1.0,1.0
1020,1.0,1.0,1.0,0.5341,0.0,0.4825,0.012560356,1.0,1.0,1.0
1021,1.0,1.0,1.0,0.4891,0.000754692,0.4556,0.019351425,1.0,1.0,1.0
1022,1.0,1.0,1.0,0.4521,0.038070913,0.4608,0.025946101,1.0,1.0,1.0
1023,1.0,1.0,1.0,0.4369,0.06807334,0.4621,0.106752187,1.0,1.0,1.0
1024,1.0,1.0,1.0,0.3852,0.120829791,0.4827,0.124011248,1.0,1.0,1.0
1025,1.0,1.0,1.0,0.2983,0.122325301,0.3694,0.168473959,1.0,1.0,1.0
1026,1.0,1.0,1.0,0.1453,0.214777768,0.1858,0.216642812,1.0,1.0,1.0
1027,1.0,1.0,1.0,0.0205,0.103976943,0.0151,0.324292243,1.0,1.0,1.0
1028,1.0,1.0,1.0,0.0,0.146478951,0.0,0.551609874,1.0,1.0,1.0
1029,1.0,1.0,1.0,0.0,0.081246406,0.0,0.481333166,1.0,1.0,1.0
1030,1.0,1.0,1.0,0.0,0.099981464,0.0,0.393494248,1.0,1.0,1.0
1031,1.0,1.0,1.0,0.0,0.121285483,0.0,0.333009362,1.0,1.0,1.0
1032,1.0,1.0,1.0,0.0,0.345799059,0.0,0.301646888,1.0,1.0,1.0
1033,1.0,1.0,1.0,0.0,0.358311385,0.0,0.245249376,1.0,1.0,1.0
1034,1.0,1.0,1.0,0.0,0.194117829,0.0,0.153551921,1.0,1.0,1.0
1035,1.0,1.0,1.0,0.0,0.110107139,0.0,0.090068094,1.0,1.0,1.0
1036,1.0,1.0,1.0,0.0,0.081565939,0.0,0.085924797,1.0,1.0,1.0
1037,1.0,1.0,1.0,0.0,0.281551629,0.0,0.240650654,1.0,1.0,1.0
1038,1.0,1.0,1.0,0.0,0.279634416,0.0,0.396836817,1.0,1.0,1.0
1039,1.0,1.0,1.0,0.0223,0.212583974,0.0276,0.381199241,1.0,1.0,1.0
1040,1.0,1.0,1.0,0.1784,0.361322314,0.2007,0.18445313,1.0,1.0,1.0
1041,1.0,1.0,1.0,0.3427,0.274970293,0.3705,0.131783009,1.0,1.0,1.0
1042,1.0,1.0,1.0,0.4846,0.310066044,0.515,0.054771841,1.0,1.0,1.0
1043,1.0,1.0,1.0,0.5725,0.549035251,0.617,0.057597555,1.0,1.0,1.0
1044,1.0,1.0,1.0,0.5996,0.357780188,0.6119,0.129023895,1.0,1.0,1.0
1045,1.0,1.0,1.0,0.5755,0.297160596,0.6042,0.175138921,1.0,1.0,1.0
1046,1.0,1.0,1.0,0.573,0.308325291,0.6034,0.146690637,1.0,1.0,1.0
1047,1.0,1.0,1.0,0.549,0.118818954,0.5902,0.112838358,1.0,1.0,1.0
1048,1.0,1.0,1.0,0.4675,0.116064131,0.4872,0.055768564,1.0,1.0,1.0
1049,1.0,1.0,1.0,0.317,0.126575261,0.3457,0.094371229,1.0,1.0,1.0
1050,1.0,1.0,1.0,0.1336,0.059000582,0.1521,0.047472261,1.0,1.0,1.0
1051,1.0,1.0,1.0,0.0148,0.057932265,0.0257,0.054275297,1.0,1.0,1.0
1052,1.0,1.0,1.0,0.0,0.058630191,0.0,0.121350482,1.0,1.0,1.0
1053,1.0,1.0,1.0,0.0,0.168209702,0.0,0.11250753,1.0,1.0,1.0
1054,1.0,1.0,1.0,0.0,0.110391833,0.0,0.131108373,1.0,1.0,1.0
1055,1.0,1.0,1.0,0.0,0.112563834,0.0,0.108525306,1.0,1.0,1.0
1056,1.0,1.0,1.0,0.0,0.187843025,0.0,0.193357229,1.0,1.0,1.0
1057,1.0,1.0,1.0,0.0,0.191884756,0.0,0.219419837,1.0,1.0,1.0
1058,1.0,1.0,1.0,0.0,0.289943606,0.0,0.173750401,1.0,1.0,1.0
1059,1.0,1.0,1.0,0.0,0.18661052,0.0,0.182981074,1.0,1.0,1.0
1060,1.0,1.0,1.0,0.0,0.261437118,0.0,0.214446887,1.0,1.0,1.0
1061,1.0,1.0,1.0,0.0,0.285387605,0.0,0.290568531,1.0,1.0,1.0
1062,1.0,1.0,1.0,0.0,0.183640614,0.0,0.296664894,1.0,1.0,1.0
1063,1.0,1.0,1.0,0.0642,0.059578352,0.064,0.280617714,1.0,1.0,1.0
1064,1.0,1.0,1.0,0.2111,0.02105093,0.2294,0.142356813,1.0,1.0,1.0
1065,1.0,1.0,1.0,0.383,0.000327676,0.4194,0.023166763,1.0,1.0,1.0
1066,1.0,1.0,1.0,0.5296,0.0,0.5294,0.036664654,1.0,1.0,1.0
1067,1.0,1.0,1.0,0.6173,0.0,0.606,0.01770059,1.0,1.0,1.0
1068,1.0,1.0,1.0,0.6147,0.0,0.6101,0.04053995,1.0,1.0,1.0
1069,1.0,1.0,1.0,0.5963,4.64e-05,0.552,0.061745696,1.0,1.0,1.0
1070,1.0,1.0,1.0,0.583,0.000644455,0.5537,0.117708616,1.0,1.0,1.0
1071,1.0,1.0,1.0,0.5717,0.012756106,0.5885,0.145780116,1.0,1.0,1.0
1072,1.0,1.0,1.0,0.4633,0.039040573,0.4848,0.150234714,1.0,1.0,1.0
1073,1.0,1.0,1.0,0.3282,0.091524944,0.3442,0.192582756,1.0,1.0,1.0
1074,1.0,1.0,1.0,0.1391,0.114686362,0.173,0.176951408,1.0,1.0,1.0
1075,1.0,1.0,1.0,0.0192,0.176582024,0.0385,0.275971234,1.0,1.0,1.0
1076,1.0,1.0,1.0,0.0,0.210110322,0.0,0.457726896,1.0,1.0,1.0
1077,1.0,1.0,1.0,0.0,0.243104339,0.0,0.566378832,1.0,1.0,1.0
1078,1.0,1.0,1.0,0.0,0.420706183,0.0,0.510715723,1.0,1.0,1.0
1079,1.0,1.0,1.0,0.0,0.370098799,0.0,0.560095489,1.0,1.0,1.0
1080,1.0,1.0,1.0,0.0,0.790265799,0.0,0.469285667,1.0,1.0,1.0
1081,1.0,1.0,1.0,0.0,0.661855102,0.0,0.450456172,1.0,1.0,1.0
1082,1.0,1.0,1.0,0.0,0.717997789,0.0,0.519352913,1.0,1.0,1.0
1083,1.0,1.0,1.0,0.0,0.733835995,0.0,0.545781553,1.0,1.0,1.0
1084,1.0,1.0,1.0,0.0,0.524593949,0.0,0.52260375,1.0,1.0,1.0
1085,1.0,1.0,1.0,0.0,0.374724686,0.0,0.578290582,1.0,1.0,1.0
1086,1.0,1.0,1.0,0.0,0.147474244,0.0,0.672654927,1.0,1.0,1.0
1087,1.0,1.0,1.0,0.0536,0.116236642,0.0656,0.698708355,1.0,1.0,1.0
1088,1.0,1.0,1.0,0.2156,0.10792923,0.2278,0.504605353,1.0,1.0,1.0
1089,1.0,1.0,1.0,0.3624,0.014900561,0.3432,0.148610294,1.0,1.0,1.0
1090,1.0,1.0,1.0,0.457,0.000839952,0.4161,0.088444382,1.0,1.0,1.0
1091,1.0,1.0,1.0,0.4909,0.000334627,0.4938,0.104066178,1.0,1.0,1.0
1092,1.0,1.0,1.0,0.5337,0.001384574,0.6022,0.205290958,1.0,1.0,1.0
1093,1.0,1.0,1.0,0.5614,0.006068298,0.6255,0.168278873,1.0,1.0,1.0
1094,1.0,1.0,1.0,0.5731,0.02413255,0.6169,0.283201665,1.0,1.0,1.0
1095,1.0,1.0,1.0,0.5627,0.043813463,0.5878,0.337751269,1.0,1.0,1.0
1096,1.0,1.0,1.0,0.4566,0.134383693,0.4864,0.334272325,1.0,1.0,1.0
1097,1.0,1.0,1.0,0.3138,0.183430493,0.3612,0.409378052,1.0,1.0,1.0
1098,1.0,1.0,1.0,0.1382,0.107053183,0.1829,0.373552203,1.0,1.0,1.0
1099,1.0,1.0,1.0,0.0157,0.127708003,0.036,0.411909223,1.0,1.0,1.0
1100,1.0,1.0,1.0,0.0,0.133422852,0.0,0.437734008,1.0,1.0,1.0
1101,1.0,1.0,1.0,0.0,0.285129964,0.0,0.521359563,1.0,1.0,1.0
1102,1.0,1.0,1.0,0.0,0.283379018,0.0,0.585067868,1.0,1.0,1.0
1103,1.0,1.0,1.0,0.0,0.159851655,0.0,0.577053666,1.0,1.0,1.0
1104,1.0,1.0,1.0,0.0,0.57962507,0.0,0.609774947,1.0,1.0,1.0
1105,1.0,1.0,1.0,0.0,0.754561901,0.0,0.609237015,1.0,1.0,1.0
1106,1.0,1.0,1.0,0.0,0.611357749,0.0,0.450032294,1.0,1.0,1.0
1107,1.0,1.0,1.0,0.0,0.372281522,0.0,0.338815153,1.0,1.0,1.0
1108,1.0,1.0,1.0,0.0,0.250736982,0.0,0.258467823,1.0,1.0,1.0
1109,1.0,1.0,1.0,0.0,0.109799281,0.0,0.191373512,1.0,1.0,1.0
1110,1.0,1.0,1.0,0.0,0.101276971,0.0,0.114194691,1.0,1.0,1.0
1111,1.0,1.0,1.0,0.0498,0.134444043,0.0666,0.110491574,1.0,1.0,1.0
1112,1.0,1.0,1.0,0.2088,0.163690537,0.2258,0.016773593,1.0,1.0,1.0
1113,1.0,1.0,1.0,0.3714,0.003203062,0.38,0.020016165,1.0,1.0,1.0
1114,1.0,1.0,1.0,0.483,0.0,0.4861,0.011504777,1.0,1.0,1.0
1115,1.0,1.0,1.0,0.5506,0.0,0.5247,0.027993515,1.0,1.0,1.0
1116,1.0,1.0,1.0,0.5401,0.0,0.5085,0.038645867,1.0,1.0,1.0
1117,1.0,1.0,1.0,0.5246,0.000301063,0.5305,0.032318179,1.0,1.0,1.0
1118,1.0,1.0,1.0,0.5164,0.011065927,0.5355,0.032075513,1.0,1.0,1.0
1119,1.0,1.0,1.0,0.4891,0.037177719,0.4995,0.019559074,1.0,1.0,1.0
1120,1.0,1.0,1.0,0.3955,0.055280887,0.4104,0.043799516,1.0,1.0,1.0
1121,1.0,1.0,1.0,0.2852,0.14146091,0.3526,0.049676921,1.0,1.0,1.0
1122,1.0,1.0,1.0,0.1296,0.155148029,0.1675,0.048560832,1.0,1.0,1.0
1123,1.0,1.0,1.0,0.0073,0.02911645,0.0205,0.123071775,1.0,1.0,1.0
1124,1.0,1.0,1.0,0.0,0.020586953,0.0,0.142420888,1.0,1.0,1.0
1125,1.0,1.0,1.0,0.0,0.017006775,0.0,0.183028519,1.0,1.0,1.0
1126,1.0,1.0,1.0,0.0,0.016090911,0.0,0.149926037,1.0,1.0,1.0
1127,1.0,1.0,1.0,0.0,0.034998387,0.0,0.211292326,1.0,1.0,1.0
1128,1.0,1.0,1.0,0.0,0.095579408,0.0,0.249545693,1.0,1.0,1.0
1129,1.0,1.0,1.0,0.0,0.176470742,0.0,0.21323733,1.0,1.0,1.0
1130,1.0,1.0,1.0,0.0,0.177451313,0.0,0.226848692,1.0,1.0,1.0
1131,1.0,1.0,1.0,0.0,0.2249275,0.0,0.218803883,1.0,1.0,1.0
1132,1.0,1.0,1.0,0.0,0.140706241,0.0,0.272590637,1.0,1.0,1.0
1133,1.0,1.0,1.0,0.0,0.085635424,0.0,0.241350695,1.0,1.0,1.0
1134,1.0,1.0,1.0,0.0,0.020704094,0.0,0.28406617,1.0,1.0,1.0
1135,1.0,1.0,1.0,0.0376,0.002257308,0.0425,0.326939523,1.0,1.0,1.0
1136,1.0,1.0,1.0,0.1679,0.001343192,0.1724,0.210281074,1.0,1.0,1.0
1137,1.0,1.0,1.0,0.3053,0.002372579,0.3042,0.16682373,1.0,1.0,1.0
1138,1.0,1.0,1.0,0.4204,1.76e-05,0.4168,0.120708011,1.0,1.0,1.0
1139,1.0,1.0,1.0,0.4801,0.001147653,0.4976,0.090949811,1.0,1.0,1.0
1140,1.0,1.0,1.0,0.5293,0.059270803,0.492,0.161989763,1.0,1.0,1.0
1141,1.0,1.0,1.0,0.5588,0.072345227,0.5564,0.136165485,1.0,1.0,1.0
1142,1.0,1.0,1.0,0.5357,0.09780746,0.5843,0.255556911,1.0,1.0,1.0
1143,1.0,1.0,1.0,0.5009,0.148131341,0.5729,0.275317192,1.0,1.0,1.0
1144,1.0,1.0,1.0,0.4341,0.443712413,0.4757,0.392962337,1.0,1.0,1.0
1145,1.0,1.0,1.0,0.3047,0.480769128,0.3243,0.559274435,1.0,1.0,1.0
1146,1.0,1.0,1.0,0.1335,0.374290407,0.1598,0.574594319,1.0,1.0,1.0
1147,1.0,1.0,1.0,0.0131,0.382233739,0.0213,0.570596933,1.0,1.0,1.0
1148,1.0,1.0,1.0,0.0,0.314262241,0.0,0.69997561,1.0,1.0,1.0
1149,1.0,1.0,1.0,0.0,0.403662413,0.0,0.691486657,1.0,1.0,1.0
1150,1.0,1.0,1.0,0.0,0.284232348,0.0,0.590405107,1.0,1.0,1.0
1151,1.0,1.0,1.0,0.0,0.189224839,0.0,0.64343071,1.0,1.0,1.0
1152,1.0,1.0,1.0,0.0,0.211672679,0.0,0.456028104,1.0,1.0,1.0
1153,1.0,1.0,1.0,0.0,0.132683113,0.0,0.541794658,1.0,1.0,1.0
1154,1.0,1.0,1.0,0.0,0.057144277,0.0,0.579233587,1.0,1.0,1.0
1155,1.0,1.0,1.0,0.0,0.104336128,0.0,0.735429168,1.0,1.0,1.0
1156,1.0,1.0,1.0,0.0,0.097777627,0.0,0.712021112,1.0,1.0,1.0
1157,1.0,1.0,1.0,0.0,0.05427013,0.0,0.675500989,1.0,1.0,1.0
1158,1.0,1.0,1.0,0.0,0.055842452,0.0,0.587614536,1.0,1.0,1.0
1159,1.0,1.0,1.0,0.0406,0.095989451,0.0634,0.539128423,1.0,1.0,1.0
1160,1.0,1.0,1.0,0.2104,0.062838465,0.2258,0.308826715,1.0,1.0,1.0
1161,1.0,1.0,1.0,0.3931,0.007532438,0.4117,0.166598231,1.0,1.0,1.0
1162,1.0,1.0,1.0,0.5351,0.000374348,0.5439,0.035945348,1.0,1.0,1.0
1163,1.0,1.0,1.0,0.6404,0.00032155,0.6451,0.02241262,1.0,1.0,1.0
1164,1.0,1.0,1.0,0.6488,0.000352971,0.6582,0.049111038,1.0,1.0,1.0
1165,1.0,1.0,1.0,0.6503,0.004096869,0.6607,0.077151828,1.0,1.0,1.0
1166,1.0,1.0,1.0,0.6435,0.010309711,0.6521,0.132567197,1.0,1.0,1.0
1167,1.0,1.0,1.0,0.5997,0.032383375,0.6166,0.138344169,1.0,1.0,1.0
1168,1.0,1.0,1.0,0.4801,0.072304383,0.5075,0.166375995,1.0,1.0,1.0
1169,1.0,1.0,1.0,0.3244,0.100602642,0.3651,0.31999433,1.0,1.0,1.0
1170,1.0,1.0,1.0,0.1324,0.112688825,0.1782,0.323047101,1.0,1.0,1.0
1171,1.0,1.0,1.0,0.0085,0.225813627,0.0295,0.3913849,1.0,1.0,1.0
1172,1.0,1.0,1.0,0.0,0.206518441,0.0,0.577695429,1.0,1.0,1.0
1173,1.0,1.0,1.0,0.0,0.418049455,0.0,0.663550913,1.0,1.0,1.0
1174,1.0,1.0,1.0,0.0,0.594238639,0.0,0.65632081,1.0,1.0,1.0
1175,1.0,1.0,1.0,0.0,0.498331428,0.0,0.529265046,1.0,1.0,1.0
