Time_Index,uranium,coal,natural_gas,none,coal_ccs,natural_gas_ccs
2620,1.06,2.13,3.46,0.0,2.13,3.46
2621,1.06,2.13,3.46,0.0,2.13,3.46
2622,1.06,2.13,3.46,0.0,2.13,3.46
2623,1.06,2.13,3.46,0.0,2.13,3.46
2624,1.06,2.13,3.46,0.0,2.13,3.46
2625,1.06,2.13,3.46,0.0,2.13,3.46
2626,1.06,2.13,3.46,0.0,2.13,3.46
2627,1.06,2.13,3.46,0.0,2.13,3.46
2628,1.06,2.13,3.46,0.0,2.13,3.46
2629,1.06,2.13,3.46,0.0,2.13,3.46
2630,1.06,2.13,3.46,0.0,2.13,3.46
2631,1.06,2.13,3.46,0.0,2.13,3.46
2632,1.06,2.13,3.46,0.0,2.13,3.46
2633,1.06,2.13,3.46,0.0,2.13,3.46
2634,1.06,2.13,3.46,0.0,2.13,3.46
2635,1.06,2.13,3.46,0.0,2.13,3.46
2636,1.06,2.13,3.46,0.0,2.13,3.46
2637,1.06,2.13,3.46,0.0,2.13,3.46
2638,1.06,2.13,3.46,0.0,2.13,3.46
2639,1.06,2.13,3.46,0.0,2.13,3.46
2640,1.06,2.13,3.46,0.0,2.13,3.46
2641,1.06,2.13,3.46,0.0,2.13,3.46
2642,1.06,2.13,3.46,0.0,2.13,3.46
2643,1.06,2.13,3.46,0.0,2.13,3.46
2644,1.06,2.13,3.46,0.0,2.13,3.46
2645,1.06,2.13,3.46,0.0,2.13,3.46
2646,1.06,2.13,3.46,0.0,2.13,3.46
2647,1.06,2.13,3.46,0.0,2.13,3.46
2648,1.06,2.13,3.46,0.0,2.13,3.46
2649,1.06,2.13,3.46,0.0,2.13,3.46
2650,1.06,2.13,3.46,0.0,2.13,3.46
2651,1.06,2.13,3.46,0.0,2.13,3.46
2652,1.06,2.13,3.46,0.0,2.13,3.46
2653,1.06,2.13,3.46,0.0,2.13,3.46
2654,1.06,2.13,3.46,0.0,2.13,3.46
2655,1.06,2.13,3.46,0.0,2.13,3.46
2656,1.06,2.13,3.46,0.0,2.13,3.46
2657,1.06,2.13,3.46,0.0,2.13,3.46
2658,1.06,2.13,3.46,0.0,2.13,3.46
2659,1.06,2.13,3.46,0.0,2.13,3.46
2660,1.06,2.13,3.46,0.0,2.13,3.46
2661,1.06,2.13,3.46,0.0,2.13,3.46
2662,1.06,2.13,3.46,0.0,2.13,3.46
2663,1.06,2.13,3.46,0.0,2.13,3.46
2664,1.06,2.13,3.46,0.0,2.13,3.46
2665,1.06,2.13,3.46,0.0,2.13,3.46
2666,1.06,2.13,3.46,0.0,2.13,3.46
2667,1.06,2.13,3.46,0.0,2.13,3.46
2668,1.06,2.13,3.46,0.0,2.13,3.46
2669,1.06,2.13,3.46,0.0,2.13,3.46
2670,1.06,2.13,3.46,0.0,2.13,3.46
2671,1.06,2.13,3.46,0.0,2.13,3.46
2672,1.06,2.13,3.46,0.0,2.13,3.46
2673,1.06,2.13,3.46,0.0,2.13,3.46
2674,1.06,2.13,3.46,0.0,2.13,3.46
2675,1.06,2.13,3.46,0.0,2.13,3.46
2676,1.06,2.13,3.46,0.0,2.13,3.46
2677,1.06,2.13,3.46,0.0,2.13,3.46
2678,1.06,2.13,3.46,0.0,2.13,3.46
2679,1.06,2.13,3.46,0.0,2.13,3.46
2680,1.06,2.13,3.46,0.0,2.13,3.46
2681,1.06,2.13,3.46,0.0,2.13,3.46
2682,1.06,2.13,3.46,0.0,2.13,3.46
2683,1.06,2.13,3.46,0.0,2.13,3.46
2684,1.06,2.13,3.46,0.0,2.13,3.46
2685,1.06,2.13,3.46,0.0,2.13,3.46
2686,1.06,2.13,3.46,0.0,2.13,3.46
2687,1.06,2.13,3.46,0.0,2.13,3.46
2688,1.06,2.13,3.46,0.0,2.13,3.46
2689,1.06,2.13,3.46,0.0,2.13,3.46
2690,1.06,2.13,3.46,0.0,2.13,3.46
2691,1.06,2.13,3.46,0.0,2.13,3.46
2692,1.06,2.13,3.46,0.0,2.13,3.46
2693,1.06,2.13,3.46,0.0,2.13,3.46
2694,1.06,2.13,3.46,0.0,2.13,3.46
2695,1.06,2.13,3.46,0.0,2.13,3.46
2696,1.06,2.13,3.46,0.0,2.13,3.46
2697,1.06,2.13,3.46,0.0,2.13,3.46
2698,1.06,2.13,3.46,0.0,2.13,3.46
2699,1.06,2.13,3.46,0.0,2.13,3.46
2700,1.06,2.13,3.46,0.0,2.13,3.46
2701,1.06,2.13,3.46,0.0,2.13,3.46
2702,1.06,2.13,3.46,0.0,2.13,3.46
2703,1.06,2.13,3.46,0.0,2.13,3.46
2704,1.06,2.13,3.46,0.0,2.13,3.46
2705,1.06,2.13,3.46,0.0,2.13,3.46
2706,1.06,2.13,3.46,0.0,2.13,3.46
2707,1.06,2.13,3.46,0.0,2.13,3.46
2708,1.06,2.13,3.46,0.0,2.13,3.46
2709,1.06,2.13,3.46,0.0,2.13,3.46
2710,1.06,2.13,3.46,0.0,2.13,3.46
2711,1.06,2.13,3.46,0.0,2.13,3.46
2712,1.06,2.13,3.46,0.0,2.13,3.46
2713,1.06,2.13,3.46,0.0,2.13,3.46
2714,1.06,2.13,3.46,0.0,2.13,3.46
2715,1.06,2.13,3.46,0.0,2.13,3.46
2716,1.06,2.13,3.46,0.0,2.13,3.46
2717,1.06,2.13,3.46,0.0,2.13,3.46
2718,1.06,2.13,3.46,0.0,2.13,3.46
2719,1.06,2.13,3.46,0.0,2.13,3.46
2720,1.06,2.13,3.46,0.0,2.13,3.46
2721,1.06,2.13,3.46,0.0,2.13,3.46
2722,1.06,2.13,3.46,0.0,2.13,3.46
2723,1.06,2.13,3.46,0.0,2.13,3.46
2724,1.06,2.13,3.46,0.0,2.13,3.46
2725,1.06,2.13,3.46,0.0,2.13,3.46
2726,1.06,2.13,3.46,0.0,2.13,3.46
2727,1.06,2.13,3.46,0.0,2.13,3.46
2728,1.06,2.13,3.46,0.0,2.13,3.46
2729,1.06,2.13,3.46,0.0,2.13,3.46
2730,1.06,2.13,3.46,0.0,2.13,3.46
2731,1.06,2.13,3.46,0.0,2.13,3.46
2732,1.06,2.13,3.46,0.0,2.13,3.46
2733,1.06,2.13,3.46,0.0,2.13,3.46
2734,1.06,2.13,3.46,0.0,2.13,3.46
2735,1.06,2.13,3.46,0.0,2.13,3.46
2736,1.06,2.13,3.46,0.0,2.13,3.46
2737,1.06,2.13,3.46,0.0,2.13,3.46
2738,1.06,2.13,3.46,0.0,2.13,3.46
2739,1.06,2.13,3.46,0.0,2.13,3.46
2740,1.06,2.13,3.46,0.0,2.13,3.46
2741,1.06,2.13,3.46,0.0,2.13,3.46
2742,1.06,2.13,3.46,0.0,2.13,3.46
2743,1.06,2.13,3.46,0.0,2.13,3.46
2744,1.06,2.13,3.46,0.0,2.13,3.46
2745,1.06,2.13,3.46,0.0,2.13,3.46
2746,1.06,2.13,3.46,0.0,2.13,3.46
2747,1.06,2.13,3.46,0.0,2.13,3.46
2748,1.06,2.13,3.46,0.0,2.13,3.46
2749,1.06,2.13,3.46,0.0,2.13,3.46
2750,1.06,2.13,3.46,0.0,2.13,3.46
2751,1.06,2.13,3.46,0.0,2.13,3.46
2752,1.06,2.13,3.46,0.0,2.13,3.46
2753,1.06,2.13,3.46,0.0,2.13,3.46
2754,1.06,2.13,3.46,0.0,2.13,3.46
2755,1.06,2.13,3.46,0.0,2.13,3.46
2756,1.06,2.13,3.46,0.0,2.13,3.46
2757,1.06,2.13,3.46,0.0,2.13,3.46
2758,1.06,2.13,3.46,0.0,2.13,3.46
2759,1.06,2.13,3.46,0.0,2.13,3.46
2760,1.06,2.13,3.46,0.0,2.13,3.46
2761,1.06,2.13,3.46,0.0,2.13,3.46
2762,1.06,2.13,3.46,0.0,2.13,3.46
2763,1.06,2.13,3.46,0.0,2.13,3.46
2764,1.06,2.13,3.46,0.0,2.13,3.46
2765,1.06,2.13,3.46,0.0,2.13,3.46
2766,1.06,2.13,3.46,0.0,2.13,3.46
2767,1.06,2.13,3.46,0.0,2.13,3.46
2768,1.06,2.13,3.46,0.0,2.13,3.46
2769,1.06,2.13,3.46,0.0,2.13,3.46
2770,1.06,2.13,3.46,0.0,2.13,3.46
2771,1.06,2.13,3.46,0.0,2.13,3.46
2772,1.06,2.13,3.46,0.0,2.13,3.46
2773,1.06,2.13,3.46,0.0,2.13,3.46
2774,1.06,2.13,3.46,0.0,2.13,3.46
2775,1.06,2.13,3.46,0.0,2.13,3.46
2776,1.06,2.13,3.46,0.0,2.13,3.46
2777,1.06,2.13,3.46,0.0,2.13,3.46
2778,1.06,2.13,3.46,0.0,2.13,3.46
2779,1.06,2.13,3.46,0.0,2.13,3.46
2780,1.06,2.13,3.46,0.0,2.13,3.46
2781,1.06,2.13,3.46,0.0,2.13,3.46
2782,1.06,2.13,3.46,0.0,2.13,3.46
2783,1.06,2.13,3.46,0.0,2.13,3.46
2784,1.06,2.13,3.46,0.0,2.13,3.46
2785,1.06,2.13,3.46,0.0,2.13,3.46
2786,1.06,2.13,3.46,0.0,2.13,3.46
2787,1.06,2.13,3.46,0.0,2.13,3.46
2788,1.06,2.13,3.46,0.0,2.13,3.46
2789,1.06,2.13,3.46,0.0,2.13,3.46
2790,1.06,2.13,3.46,0.0,2.13,3.46
2791,1.06,2.13,3.46,0.0,2.13,3.46
2792,1.06,2.13,3.46,0.0,2.13,3.46
2793,1.06,2.13,3.46,0.0,2.13,3.46
2794,1.06,2.13,3.46,0.0,2.13,3.46
2795,1.06,2.13,3.46,0.0,2.13,3.46
2796,1.06,2.13,3.46,0.0,2.13,3.46
2797,1.06,2.13,3.46,0.0,2.13,3.46
2798,1.06,2.13,3.46,0.0,2.13,3.46
2799,1.06,2.13,3.46,0.0,2.13,3.46
2800,1.06,2.13,3.46,0.0,2.13,3.46
2801,1.06,2.13,3.46,0.0,2.13,3.46
2802,1.06,2.13,3.46,0.0,2.13,3.46
2803,1.06,2.13,3.46,0.0,2.13,3.46
2804,1.06,2.13,3.46,0.0,2.13,3.46
2805,1.06,2.13,3.46,0.0,2.13,3.46
2806,1.06,2.13,3.46,0.0,2.13,3.46
2807,1.06,2.13,3.46,0.0,2.13,3.46
2808,1.06,2.13,3.46,0.0,2.13,3.46
2809,1.06,2.13,3.46,0.0,2.13,3.46
2810,1.06,2.13,3.46,0.0,2.13,3.46
2811,1.06,2.13,3.46,0.0,2.13,3.46
2812,1.06,2.13,3.46,0.0,2.13,3.46
2813,1.06,2.13,3.46,0.0,2.13,3.46
2814,1.06,2.13,3.46,0.0,2.13,3.46
2815,1.06,2.13,3.46,0.0,2.13,3.46
2816,1.06,2.13,3.46,0.0,2.13,3.46
2817,1.06,2.13,3.46,0.0,2.13,3.46
2818,1.06,2.13,3.46,0.0,2.13,3.46
2819,1.06,2.13,3.46,0.0,2.13,3.46
2820,1.06,2.13,3.46,0.0,2.13,3.46
2821,1.06,2.13,3.46,0.0,2.13,3.46
2822,1.06,2.13,3.46,0.0,2.13,3.46
2823,1.06,2.13,3.46,0.0,2.13,3.46
2824,1.06,2.13,3.46,0.0,2.13,3.46
2825,1.06,2.13,3.46,0.0,2.13,3.46
2826,1.06,2.13,3.46,0.0,2.13,3.46
2827,1.06,2.13,3.46,0.0,2.13,3.46
2828,1.06,2.13,3.46,0.0,2.13,3.46
2829,1.06,2.13,3.46,0.0,2.13,3.46
2830,1.06,2.13,3.46,0.0,2.13,3.46
2831,1.06,2.13,3.46,0.0,2.13,3.46
2832,1.06,2.13,3.46,0.0,2.13,3.46
2833,1.06,2.13,3.46,0.0,2.13,3.46
2834,1.06,2.13,3.46,0.0,2.13,3.46
2835,1.06,2.13,3.46,0.0,2.13,3.46
2836,1.06,2.13,3.46,0.0,2.13,3.46
2837,1.06,2.13,3.46,0.0,2.13,3.46
2838,1.06,2.13,3.46,0.0,2.13,3.46
2839,1.06,2.13,3.46,0.0,2.13,3.46
2840,1.06,2.13,3.46,0.0,2.13,3.46
2841,1.06,2.13,3.46,0.0,2.13,3.46
2842,1.06,2.13,3.46,0.0,2.13,3.46
2843,1.06,2.13,3.46,0.0,2.13,3.46
2844,1.06,2.13,3.46,0.0,2.13,3.46
2845,1.06,2.13,3.46,0.0,2.13,3.46
2846,1.06,2.13,3.46,0.0,2.13,3.46
2847,1.06,2.13,3.46,0.0,2.13,3.46
2848,1.06,2.13,3.46,0.0,2.13,3.46
2849,1.06,2.13,3.46,0.0,2.13,3.46
2850,1.06,2.13,3.46,0.0,2.13,3.46
2851,1.06,2.13,3.46,0.0,2.13,3.46
2852,1.06,2.13,3.46,0.0,2.13,3.46
2853,1.06,2.13,3.46,0.0,2.13,3.46
2854,1.06,2.13,3.46,0.0,2.13,3.46
2855,1.06,2.13,3.46,0.0,2.13,3.46
2856,1.06,2.13,3.46,0.0,2.13,3.46
2857,1.06,2.13,3.46,0.0,2.13,3.46
2858,1.06,2.13,3.46,0.0,2.13,3.46
2859,1.06,2.13,3.46,0.0,2.13,3.46
2860,1.06,2.13,3.46,0.0,2.13,3.46
2861,1.06,2.13,3.46,0.0,2.13,3.46
2862,1.06,2.13,3.46,0.0,2.13,3.46
2863,1.06,2.13,3.46,0.0,2.13,3.46
2864,1.06,2.13,3.46,0.0,2.13,3.46
2865,1.06,2.13,3.46,0.0,2.13,3.46
2866,1.06,2.13,3.46,0.0,2.13,3.46
2867,1.06,2.13,3.46,0.0,2.13,3.46
2868,1.06,2.13,3.46,0.0,2.13,3.46
2869,1.06,2.13,3.46,0.0,2.13,3.46
2870,1.06,2.13,3.46,0.0,2.13,3.46
2871,1.06,2.13,3.46,0.0,2.13,3.46
2872,1.06,2.13,3.46,0.0,2.13,3.46
2873,1.06,2.13,3.46,0.0,2.13,3.46
2874,1.06,2.13,3.46,0.0,2.13,3.46
2875,1.06,2.13,3.46,0.0,2.13,3.46
2876,1.06,2.13,3.46,0.0,2.13,3.46
2877,1.06,2.13,3.46,0.0,2.13,3.46
2878,1.06,2.13,3.46,0.0,2.13,3.46
2879,1.06,2.13,3.46,0.0,2.13,3.46
2880,1.06,2.13,3.46,0.0,2.13,3.46
2881,1.06,2.13,3.46,0.0,2.13,3.46
2882,1.06,2.13,3.46,0.0,2.13,3.46
2883,1.06,2.13,3.46,0.0,2.13,3.46
2884,1.06,2.13,3.46,0.0,2.13,3.46
2885,1.06,2.13,3.46,0.0,2.13,3.46
2886,1.06,2.13,3.46,0.0,2.13,3.46
2887,1.06,2.13,3.46,0.0,2.13,3.46
2888,1.06,2.13,3.46,0.0,2.13,3.46
2889,1.06,2.13,3.46,0.0,2.13,3.46
2890,1.06,2.13,3.46,0.0,2.13,3.46
2891,1.06,2.13,3.46,0.0,2.13,3.46
2892,1.06,2.13,3.46,0.0,2.13,3.46
2893,1.06,2.13,3.46,0.0,2.13,3.46
2894,1.06,2.13,3.46,0.0,2.13,3.46
2895,1.06,2.13,3.46,0.0,2.13,3.46
2896,1.06,2.13,3.46,0.0,2.13,3.46
2897,1.06,2.13,3.46,0.0,2.13,3.46
2898,1.06,2.13,3.46,0.0,2.13,3.46
2899,1.06,2.13,3.46,0.0,2.13,3.46
2900,1.06,2.13,3.46,0.0,2.13,3.46
2901,1.06,2.13,3.46,0.0,2.13,3.46
2902,1.06,2.13,3.46,0.0,2.13,3.46
2903,1.06,2.13,3.46,0.0,2.13,3.46
2904,1.06,2.13,3.46,0.0,2.13,3.46
2905,1.06,2.13,3.46,0.0,2.13,3.46
2906,1.06,2.13,3.46,0.0,2.13,3.46
2907,1.06,2.13,3.46,0.0,2.13,3.46
2908,1.06,2.13,3.46,0.0,2.13,3.46
2909,1.06,2.13,3.46,0.0,2.13,3.46
2910,1.06,2.13,3.46,0.0,2.13,3.46
2911,1.06,2.13,3.46,0.0,2.13,3.46
2912,1.06,2.13,3.46,0.0,2.13,3.46
2913,1.06,2.13,3.46,0.0,2.13,3.46
2914,1.06,2.13,3.46,0.0,2.13,3.46
2915,1.06,2.13,3.46,0.0,2.13,3.46
2916,1.06,2.13,3.46,0.0,2.13,3.46
2917,1.06,2.13,3.46,0.0,2.13,3.46
2918,1.06,2.13,3.46,0.0,2.13,3.46
2919,1.06,2.13,3.46,0.0,2.13,3.46
2920,1.06,2.13,3.46,0.0,2.13,3.46
2921,1.06,2.13,3.46,0.0,2.13,3.46
2922,1.06,2.13,3.46,0.0,2.13,3.46
2923,1.06,2.13,3.46,0.0,2.13,3.46
2924,1.06,2.13,3.46,0.0,2.13,3.46
2925,1.06,2.13,3.46,0.0,2.13,3.46
2926,1.06,2.13,3.46,0.0,2.13,3.46
2927,1.06,2.13,3.46,0.0,2.13,3.46
2928,1.06,2.13,3.46,0.0,2.13,3.46
2929,1.06,2.13,3.46,0.0,2.13,3.46
2930,1.06,2.13,3.46,0.0,2.13,3.46
2931,1.06,2.13,3.46,0.0,2.13,3.46
2932,1.06,2.13,3.46,0.0,2.13,3.46
2933,1.06,2.13,3.46,0.0,2.13,3.46
2934,1.06,2.13,3.46,0.0,2.13,3.46
2935,1.06,2.13,3.46,0.0,2.13,3.46
2936,1.06,2.13,3.46,0.0,2.13,3.46
2937,1.06,2.13,3.46,0.0,2.13,3.46
2938,1.06,2.13,3.46,0.0,2.13,3.46
2939,1.06,2.13,3.46,0.0,2.13,3.46
2940,1.06,2.13,3.46,0.0,2.13,3.46
2941,1.06,2.13,3.46,0.0,2.13,3.46
2942,1.06,2.13,3.46,0.0,2.13,3.46
2943,1.06,2.13,3.46,0.0,2.13,3.46
2944,1.06,2.13,3.46,0.0,2.13,3.46
2945,1.06,2.13,3.46,0.0,2.13,3.46
2946,1.06,2.13,3.46,0.0,2.13,3.46
2947,1.06,2.13,3.46,0.0,2.13,3.46
2948,1.06,2.13,3.46,0.0,2.13,3.46
2949,1.06,2.13,3.46,0.0,2.13,3.46
2950,1.06,2.13,3.46,0.0,2.13,3.46
2951,1.06,2.13,3.46,0.0,2.13,3.46
2952,1.06,2.13,3.46,0.0,2.13,3.46
2953,1.06,2.13,3.46,0.0,2.13,3.46
2954,1.06,2.13,3.46,0.0,2.13,3.46
2955,1.06,2.13,3.46,0.0,2.13,3.46
2956,1.06,2.13,3.46,0.0,2.13,3.46
2957,1.06,2.13,3.46,0.0,2.13,3.46
2958,1.06,2.13,3.46,0.0,2.13,3.46
2959,1.06,2.13,3.46,0.0,2.13,3.46
2960,1.06,2.13,3.46,0.0,2.13,3.46
2961,1.06,2.13,3.46,0.0,2.13,3.46
2962,1.06,2.13,3.46,0.0,2.13,3.46
2963,1.06,2.13,3.46,0.0,2.13,3.46
2964,1.06,2.13,3.46,0.0,2.13,3.46
2965,1.06,2.13,3.46,0.0,2.13,3.46
2966,1.06,2.13,3.46,0.0,2.13,3.46
2967,1.06,2.13,3.46,0.0,2.13,3.46
2968,1.06,2.13,3.46,0.0,2.13,3.46
2969,1.06,2.13,3.46,0.0,2.13,3.46
2970,1.06,2.13,3.46,0.0,2.13,3.46
2971,1.06,2.13,3.46,0.0,2.13,3.46
2972,1.06,2.13,3.46,0.0,2.13,3.46
2973,1.06,2.13,3.46,0.0,2.13,3.46
2974,1.06,2.13,3.46,0.0,2.13,3.46
2975,1.06,2.13,3.46,0.0,2.13,3.46
2976,1.06,2.13,3.46,0.0,2.13,3.46
2977,1.06,2.13,3.46,0.0,2.13,3.46
2978,1.06,2.13,3.46,0.0,2.13,3.46
2979,1.06,2.13,3.46,0.0,2.13,3.46
2980,1.06,2.13,3.46,0.0,2.13,3.46
2981,1.06,2.13,3.46,0.0,2.13,3.46
2982,1.06,2.13,3.46,0.0,2.13,3.46
2983,1.06,2.13,3.46,0.0,2.13,3.46
2984,1.06,2.13,3.46,0.0,2.13,3.46
2985,1.06,2.13,3.46,0.0,2.13,3.46
2986,1.06,2.13,3.46,0.0,2.13,3.46
2987,1.06,2.13,3.46,0.0,2.13,3.46
2988,1.06,2.13,3.46,0.0,2.13,3.46
2989,1.06,2.13,3.46,0.0,2.13,3.46
2990,1.06,2.13,3.46,0.0,2.13,3.46
2991,1.06,2.13,3.46,0.0,2.13,3.46
2992,1.06,2.13,3.46,0.0,2.13,3.46
2993,1.06,2.13,3.46,0.0,2.13,3.46
2994,1.06,2.13,3.46,0.0,2.13,3.46
2995,1.06,2.13,3.46,0.0,2.13,3.46
2996,1.06,2.13,3.46,0.0,2.13,3.46
2997,1.06,2.13,3.46,0.0,2.13,3.46
2998,1.06,2.13,3.46,0.0,2.13,3.46
2999,1.06,2.13,3.46,0.0,2.13,3.46
3000,1.06,2.13,3.46,0.0,2.13,3.46
3001,1.06,2.13,3.46,0.0,2.13,3.46
3002,1.06,2.13,3.46,0.0,2.13,3.46
3003,1.06,2.13,3.46,0.0,2.13,3.46
3004,1.06,2.13,3.46,0.0,2.13,3.46
3005,1.06,2.13,3.46,0.0,2.13,3.46
3006,1.06,2.13,3.46,0.0,2.13,3.46
3007,1.06,2.13,3.46,0.0,2.13,3.46
3008,1.06,2.13,3.46,0.0,2.13,3.46
3009,1.06,2.13,3.46,0.0,2.13,3.46
3010,1.06,2.13,3.46,0.0,2.13,3.46
3011,1.06,2.13,3.46,0.0,2.13,3.46
3012,1.06,2.13,3.46,0.0,2.13,3.46
3013,1.06,2.13,3.46,0.0,2.13,3.46
3014,1.06,2.13,3.46,0.0,2.13,3.46
3015,1.06,2.13,3.46,0.0,2.13,3.46
3016,1.06,2.13,3.46,0.0,2.13,3.46
3017,1.06,2.13,3.46,0.0,2.13,3.46
3018,1.06,2.13,3.46,0.0,2.13,3.46
3019,1.06,2.13,3.46,0.0,2.13,3.46
3020,1.06,2.13,3.46,0.0,2.13,3.46
3021,1.06,2.13,3.46,0.0,2.13,3.46
3022,1.06,2.13,3.46,0.0,2.13,3.46
3023,1.06,2.13,3.46,0.0,2.13,3.46
3024,1.06,2.13,3.46,0.0,2.13,3.46
