Time_Index,CT_NG,ME_NG,MA_NG,None,coal,blue_ammonia
6628,1.63,1.63,1.81,0,1.8729355,1.8729355
6629,1.63,1.63,1.81,0,1.8729355,1.8729355
6630,1.63,1.63,1.81,0,1.8729355,1.8729355
6631,1.63,1.63,1.81,0,1.8729355,1.8729355
6632,1.63,1.63,1.81,0,1.8729355,1.8729355
6633,1.63,1.63,1.81,0,1.8729355,1.8729355
6634,1.63,1.63,1.81,0,1.8729355,1.8729355
6635,1.63,1.63,1.81,0,1.8729355,1.8729355
6636,1.63,1.63,1.81,0,1.8729355,1.8729355
6637,1.63,1.63,1.81,0,1.8729355,1.8729355
6638,1.63,1.63,1.81,0,1.8729355,1.8729355
6639,1.63,1.63,1.81,0,1.8729355,1.8729355
6640,1.63,1.63,1.81,0,1.8729355,1.8729355
6641,1.63,1.63,1.81,0,1.8729355,1.8729355
6642,1.63,1.63,1.81,0,1.8729355,1.8729355
6643,1.63,1.63,1.81,0,1.8729355,1.8729355
6644,1.63,1.63,1.81,0,1.8729355,1.8729355
6645,1.63,1.63,1.81,0,1.8729355,1.8729355
6646,1.63,1.63,1.81,0,1.8729355,1.8729355
6647,1.63,1.63,1.81,0,1.8729355,1.8729355
6648,1.63,1.63,1.81,0,1.8729355,1.8729355
6649,1.63,1.63,1.81,0,1.8729355,1.8729355
6650,1.63,1.63,1.81,0,1.8729355,1.8729355
6651,1.63,1.63,1.81,0,1.8729355,1.8729355
6652,1.63,1.63,1.81,0,1.8729355,1.8729355
6653,1.63,1.63,1.81,0,1.8729355,1.8729355
6654,1.63,1.63,1.81,0,1.8729355,1.8729355
6655,1.63,1.63,1.81,0,1.8729355,1.8729355
6656,1.63,1.63,1.81,0,1.8729355,1.8729355
6657,1.63,1.63,1.81,0,1.8729355,1.8729355
6658,1.63,1.63,1.81,0,1.8729355,1.8729355
6659,1.63,1.63,1.81,0,1.8729355,1.8729355
6660,1.63,1.63,1.81,0,1.8729355,1.8729355
6661,1.63,1.63,1.81,0,1.8729355,1.8729355
6662,1.63,1.63,1.81,0,1.8729355,1.8729355
6663,1.63,1.63,1.81,0,1.8729355,1.8729355
6664,1.63,1.63,1.81,0,1.8729355,1.8729355
6665,1.63,1.63,1.81,0,1.8729355,1.8729355
6666,1.63,1.63,1.81,0,1.8729355,1.8729355
6667,1.63,1.63,1.81,0,1.8729355,1.8729355
6668,1.63,1.63,1.81,0,1.8729355,1.8729355
6669,1.63,1.63,1.81,0,1.8729355,1.8729355
6670,1.63,1.63,1.81,0,1.8729355,1.8729355
6671,1.63,1.63,1.81,0,1.8729355,1.8729355
6672,1.63,1.63,1.81,0,1.8729355,1.8729355
6673,1.63,1.63,1.81,0,1.8729355,1.8729355
6674,1.63,1.63,1.81,0,1.8729355,1.8729355
6675,1.63,1.63,1.81,0,1.8729355,1.8729355
6676,1.63,1.63,1.81,0,1.8729355,1.8729355
6677,1.63,1.63,1.81,0,1.8729355,1.8729355
6678,1.63,1.63,1.81,0,1.8729355,1.8729355
6679,1.63,1.63,1.81,0,1.8729355,1.8729355
6680,1.63,1.63,1.81,0,1.8729355,1.8729355
6681,1.63,1.63,1.81,0,1.8729355,1.8729355
6682,1.63,1.63,1.81,0,1.8729355,1.8729355
6683,1.63,1.63,1.81,0,1.8729355,1.8729355
6684,1.63,1.63,1.81,0,1.8729355,1.8729355
6685,1.63,1.63,1.81,0,1.8729355,1.8729355
6686,1.63,1.63,1.81,0,1.8729355,1.8729355
6687,1.63,1.63,1.81,0,1.8729355,1.8729355
6688,1.63,1.63,1.81,0,1.8729355,1.8729355
6689,1.63,1.63,1.81,0,1.8729355,1.8729355
6690,1.63,1.63,1.81,0,1.8729355,1.8729355
6691,1.63,1.63,1.81,0,1.8729355,1.8729355
6692,1.63,1.63,1.81,0,1.8729355,1.8729355
6693,1.63,1.63,1.81,0,1.8729355,1.8729355
6694,1.63,1.63,1.81,0,1.8729355,1.8729355
6695,1.63,1.63,1.81,0,1.8729355,1.8729355
6696,1.63,1.63,1.81,0,1.8729355,1.8729355
6697,1.63,1.63,1.81,0,1.8729355,1.8729355
6698,1.63,1.63,1.81,0,1.8729355,1.8729355
6699,1.63,1.63,1.81,0,1.8729355,1.8729355
6700,1.63,1.63,1.81,0,1.8729355,1.8729355
6701,1.63,1.63,1.81,0,1.8729355,1.8729355
6702,1.63,1.63,1.81,0,1.8729355,1.8729355
6703,1.63,1.63,1.81,0,1.8729355,1.8729355
6704,1.63,1.63,1.81,0,1.8729355,1.8729355
6705,1.63,1.63,1.81,0,1.8729355,1.8729355
6706,1.63,1.63,1.81,0,1.8729355,1.8729355
6707,1.63,1.63,1.81,0,1.8729355,1.8729355
6708,1.63,1.63,1.81,0,1.8729355,1.8729355
6709,1.63,1.63,1.81,0,1.8729355,1.8729355
6710,1.63,1.63,1.81,0,1.8729355,1.8729355
6711,1.63,1.63,1.81,0,1.8729355,1.8729355
6712,1.63,1.63,1.81,0,1.8729355,1.8729355
6713,1.63,1.63,1.81,0,1.8729355,1.8729355
6714,1.63,1.63,1.81,0,1.8729355,1.8729355
6715,1.63,1.63,1.81,0,1.8729355,1.8729355
6716,1.63,1.63,1.81,0,1.8729355,1.8729355
6717,1.63,1.63,1.81,0,1.8729355,1.8729355
6718,1.63,1.63,1.81,0,1.8729355,1.8729355
6719,1.63,1.63,1.81,0,1.8729355,1.8729355
6720,1.63,1.63,1.81,0,1.8729355,1.8729355
6721,1.63,1.63,1.81,0,1.8729355,1.8729355
6722,1.63,1.63,1.81,0,1.8729355,1.8729355
6723,1.63,1.63,1.81,0,1.8729355,1.8729355
6724,1.63,1.63,1.81,0,1.8729355,1.8729355
6725,1.63,1.63,1.81,0,1.8729355,1.8729355
6726,1.63,1.63,1.81,0,1.8729355,1.8729355
6727,1.63,1.63,1.81,0,1.8729355,1.8729355
6728,1.63,1.63,1.81,0,1.8729355,1.8729355
6729,1.63,1.63,1.81,0,1.8729355,1.8729355
6730,1.63,1.63,1.81,0,1.8729355,1.8729355
6731,1.63,1.63,1.81,0,1.8729355,1.8729355
6732,1.63,1.63,1.81,0,1.8729355,1.8729355
6733,1.63,1.63,1.81,0,1.8729355,1.8729355
6734,1.63,1.63,1.81,0,1.8729355,1.8729355
6735,1.63,1.63,1.81,0,1.8729355,1.8729355
6736,1.63,1.63,1.81,0,1.8729355,1.8729355
6737,1.63,1.63,1.81,0,1.8729355,1.8729355
6738,1.63,1.63,1.81,0,1.8729355,1.8729355
6739,1.63,1.63,1.81,0,1.8729355,1.8729355
6740,1.63,1.63,1.81,0,1.8729355,1.8729355
6741,1.63,1.63,1.81,0,1.8729355,1.8729355
6742,1.63,1.63,1.81,0,1.8729355,1.8729355
6743,1.63,1.63,1.81,0,1.8729355,1.8729355
6744,1.63,1.63,1.81,0,1.8729355,1.8729355
6745,1.63,1.63,1.81,0,1.8729355,1.8729355
6746,1.63,1.63,1.81,0,1.8729355,1.8729355
6747,1.63,1.63,1.81,0,1.8729355,1.8729355
6748,1.63,1.63,1.81,0,1.8729355,1.8729355
6749,1.63,1.63,1.81,0,1.8729355,1.8729355
6750,1.63,1.63,1.81,0,1.8729355,1.8729355
6751,1.63,1.63,1.81,0,1.8729355,1.8729355
6752,1.63,1.63,1.81,0,1.8729355,1.8729355
6753,1.63,1.63,1.81,0,1.8729355,1.8729355
6754,1.63,1.63,1.81,0,1.8729355,1.8729355
6755,1.63,1.63,1.81,0,1.8729355,1.8729355
6756,1.63,1.63,1.81,0,1.8729355,1.8729355
6757,1.63,1.63,1.81,0,1.8729355,1.8729355
6758,1.63,1.63,1.81,0,1.8729355,1.8729355
6759,1.63,1.63,1.81,0,1.8729355,1.8729355
6760,1.63,1.63,1.81,0,1.8729355,1.8729355
6761,1.63,1.63,1.81,0,1.8729355,1.8729355
6762,1.63,1.63,1.81,0,1.8729355,1.8729355
6763,1.63,1.63,1.81,0,1.8729355,1.8729355
6764,1.63,1.63,1.81,0,1.8729355,1.8729355
6765,1.63,1.63,1.81,0,1.8729355,1.8729355
6766,1.63,1.63,1.81,0,1.8729355,1.8729355
6767,1.63,1.63,1.81,0,1.8729355,1.8729355
6768,1.63,1.63,1.81,0,1.8729355,1.8729355
6769,1.63,1.63,1.81,0,1.8729355,1.8729355
6770,1.63,1.63,1.81,0,1.8729355,1.8729355
6771,1.63,1.63,1.81,0,1.8729355,1.8729355
6772,1.63,1.63,1.81,0,1.8729355,1.8729355
6773,1.63,1.63,1.81,0,1.8729355,1.8729355
6774,1.63,1.63,1.81,0,1.8729355,1.8729355
6775,1.63,1.63,1.81,0,1.8729355,1.8729355
6776,1.63,1.63,1.81,0,1.8729355,1.8729355
6777,1.63,1.63,1.81,0,1.8729355,1.8729355
6778,1.63,1.63,1.81,0,1.8729355,1.8729355
6779,1.63,1.63,1.81,0,1.8729355,1.8729355
6780,1.63,1.63,1.81,0,1.8729355,1.8729355
6781,1.63,1.63,1.81,0,1.8729355,1.8729355
6782,1.63,1.63,1.81,0,1.8729355,1.8729355
6783,1.63,1.63,1.81,0,1.8729355,1.8729355
6784,1.63,1.63,1.81,0,1.8729355,1.8729355
6785,1.63,1.63,1.81,0,1.8729355,1.8729355
6786,1.63,1.63,1.81,0,1.8729355,1.8729355
6787,1.63,1.63,1.81,0,1.8729355,1.8729355
6788,1.63,1.63,1.81,0,1.8729355,1.8729355
6789,1.63,1.63,1.81,0,1.8729355,1.8729355
6790,1.63,1.63,1.81,0,1.8729355,1.8729355
6791,1.63,1.63,1.81,0,1.8729355,1.8729355
6792,1.63,1.63,1.81,0,1.8729355,1.8729355
6793,1.63,1.63,1.81,0,1.8729355,1.8729355
6794,1.63,1.63,1.81,0,1.8729355,1.8729355
6795,1.63,1.63,1.81,0,1.8729355,1.8729355
6796,1.63,1.63,1.81,0,1.8729355,1.8729355
6797,1.63,1.63,1.81,0,1.8729355,1.8729355
6798,1.63,1.63,1.81,0,1.8729355,1.8729355
6799,1.63,1.63,1.81,0,1.8729355,1.8729355
6800,1.63,1.63,1.81,0,1.8729355,1.8729355
6801,1.63,1.63,1.81,0,1.8729355,1.8729355
6802,1.63,1.63,1.81,0,1.8729355,1.8729355
6803,1.63,1.63,1.81,0,1.8729355,1.8729355
6804,1.63,1.63,1.81,0,1.8729355,1.8729355
6805,1.63,1.63,1.81,0,1.8729355,1.8729355
6806,1.63,1.63,1.81,0,1.8729355,1.8729355
6807,1.63,1.63,1.81,0,1.8729355,1.8729355
6808,1.63,1.63,1.81,0,1.8729355,1.8729355
6809,1.63,1.63,1.81,0,1.8729355,1.8729355
6810,1.63,1.63,1.81,0,1.8729355,1.8729355
6811,1.63,1.63,1.81,0,1.8729355,1.8729355
6812,1.63,1.63,1.81,0,1.8729355,1.8729355
6813,1.63,1.63,1.81,0,1.8729355,1.8729355
6814,1.63,1.63,1.81,0,1.8729355,1.8729355
6815,1.63,1.63,1.81,0,1.8729355,1.8729355
6816,1.63,1.63,1.81,0,1.8729355,1.8729355
6817,1.63,1.63,1.81,0,1.8729355,1.8729355
6818,1.63,1.63,1.81,0,1.8729355,1.8729355
6819,1.63,1.63,1.81,0,1.8729355,1.8729355
6820,1.63,1.63,1.81,0,1.8729355,1.8729355
6821,1.63,1.63,1.81,0,1.8729355,1.8729355
6822,1.63,1.63,1.81,0,1.8729355,1.8729355
6823,1.63,1.63,1.81,0,1.8729355,1.8729355
6824,1.63,1.63,1.81,0,1.8729355,1.8729355
6825,1.63,1.63,1.81,0,1.8729355,1.8729355
6826,1.63,1.63,1.81,0,1.8729355,1.8729355
6827,1.63,1.63,1.81,0,1.8729355,1.8729355
6828,1.63,1.63,1.81,0,1.8729355,1.8729355
6829,1.63,1.63,1.81,0,1.8729355,1.8729355
6830,1.63,1.63,1.81,0,1.8729355,1.8729355
6831,1.63,1.63,1.81,0,1.8729355,1.8729355
6832,1.63,1.63,1.81,0,1.8729355,1.8729355
6833,1.63,1.63,1.81,0,1.8729355,1.8729355
6834,1.63,1.63,1.81,0,1.8729355,1.8729355
6835,1.63,1.63,1.81,0,1.8729355,1.8729355
6836,1.63,1.63,1.81,0,1.8729355,1.8729355
6837,1.63,1.63,1.81,0,1.8729355,1.8729355
6838,1.63,1.63,1.81,0,1.8729355,1.8729355
6839,1.63,1.63,1.81,0,1.8729355,1.8729355
6840,1.63,1.63,1.81,0,1.8729355,1.8729355
6841,1.63,1.63,1.81,0,1.8729355,1.8729355
6842,1.63,1.63,1.81,0,1.8729355,1.8729355
6843,1.63,1.63,1.81,0,1.8729355,1.8729355
6844,1.63,1.63,1.81,0,1.8729355,1.8729355
6845,1.63,1.63,1.81,0,1.8729355,1.8729355
6846,1.63,1.63,1.81,0,1.8729355,1.8729355
6847,1.63,1.63,1.81,0,1.8729355,1.8729355
6848,1.63,1.63,1.81,0,1.8729355,1.8729355
6849,1.63,1.63,1.81,0,1.8729355,1.8729355
6850,1.63,1.63,1.81,0,1.8729355,1.8729355
6851,1.63,1.63,1.81,0,1.8729355,1.8729355
6852,1.63,1.63,1.81,0,1.8729355,1.8729355
6853,1.63,1.63,1.81,0,1.8729355,1.8729355
6854,1.63,1.63,1.81,0,1.8729355,1.8729355
6855,1.63,1.63,1.81,0,1.8729355,1.8729355
6856,1.63,1.63,1.81,0,1.8729355,1.8729355
6857,1.63,1.63,1.81,0,1.8729355,1.8729355
6858,1.63,1.63,1.81,0,1.8729355,1.8729355
6859,1.63,1.63,1.81,0,1.8729355,1.8729355
6860,1.63,1.63,1.81,0,1.8729355,1.8729355
6861,1.63,1.63,1.81,0,1.8729355,1.8729355
6862,1.63,1.63,1.81,0,1.8729355,1.8729355
6863,1.63,1.63,1.81,0,1.8729355,1.8729355
6864,1.63,1.63,1.81,0,1.8729355,1.8729355
6865,1.63,1.63,1.81,0,1.8729355,1.8729355
6866,1.63,1.63,1.81,0,1.8729355,1.8729355
6867,1.63,1.63,1.81,0,1.8729355,1.8729355
6868,1.63,1.63,1.81,0,1.8729355,1.8729355
6869,1.63,1.63,1.81,0,1.8729355,1.8729355
6870,1.63,1.63,1.81,0,1.8729355,1.8729355
6871,1.63,1.63,1.81,0,1.8729355,1.8729355
6872,1.63,1.63,1.81,0,1.8729355,1.8729355
6873,1.63,1.63,1.81,0,1.8729355,1.8729355
6874,1.63,1.63,1.81,0,1.8729355,1.8729355
6875,1.63,1.63,1.81,0,1.8729355,1.8729355
6876,1.63,1.63,1.81,0,1.8729355,1.8729355
6877,1.63,1.63,1.81,0,1.8729355,1.8729355
6878,1.63,1.63,1.81,0,1.8729355,1.8729355
6879,1.63,1.63,1.81,0,1.8729355,1.8729355
6880,1.63,1.63,1.81,0,1.8729355,1.8729355
6881,1.63,1.63,1.81,0,1.8729355,1.8729355
6882,1.63,1.63,1.81,0,1.8729355,1.8729355
6883,1.63,1.63,1.81,0,1.8729355,1.8729355
6884,1.63,1.63,1.81,0,1.8729355,1.8729355
6885,1.63,1.63,1.81,0,1.8729355,1.8729355
6886,1.63,1.63,1.81,0,1.8729355,1.8729355
6887,1.63,1.63,1.81,0,1.8729355,1.8729355
6888,1.63,1.63,1.81,0,1.8729355,1.8729355
6889,1.63,1.63,1.81,0,1.8729355,1.8729355
6890,1.63,1.63,1.81,0,1.8729355,1.8729355
6891,1.63,1.63,1.81,0,1.8729355,1.8729355
6892,1.63,1.63,1.81,0,1.8729355,1.8729355
6893,1.63,1.63,1.81,0,1.8729355,1.8729355
6894,1.63,1.63,1.81,0,1.8729355,1.8729355
6895,1.63,1.63,1.81,0,1.8729355,1.8729355
6896,1.63,1.63,1.81,0,1.8729355,1.8729355
6897,1.63,1.63,1.81,0,1.8729355,1.8729355
6898,1.63,1.63,1.81,0,1.8729355,1.8729355
6899,1.63,1.63,1.81,0,1.8729355,1.8729355
6900,1.63,1.63,1.81,0,1.8729355,1.8729355
6901,1.63,1.63,1.81,0,1.8729355,1.8729355
6902,1.63,1.63,1.81,0,1.8729355,1.8729355
6903,1.63,1.63,1.81,0,1.8729355,1.8729355
6904,1.63,1.63,1.81,0,1.8729355,1.8729355
6905,1.63,1.63,1.81,0,1.8729355,1.8729355
6906,1.63,1.63,1.81,0,1.8729355,1.8729355
6907,1.63,1.63,1.81,0,1.8729355,1.8729355
6908,1.63,1.63,1.81,0,1.8729355,1.8729355
6909,1.63,1.63,1.81,0,1.8729355,1.8729355
6910,1.63,1.63,1.81,0,1.8729355,1.8729355
6911,1.63,1.63,1.81,0,1.8729355,1.8729355
6912,1.63,1.63,1.81,0,1.8729355,1.8729355
6913,1.63,1.63,1.81,0,1.8729355,1.8729355
6914,1.63,1.63,1.81,0,1.8729355,1.8729355
6915,1.63,1.63,1.81,0,1.8729355,1.8729355
6916,1.63,1.63,1.81,0,1.8729355,1.8729355
6917,1.63,1.63,1.81,0,1.8729355,1.8729355
6918,1.63,1.63,1.81,0,1.8729355,1.8729355
6919,1.63,1.63,1.81,0,1.8729355,1.8729355
6920,1.63,1.63,1.81,0,1.8729355,1.8729355
6921,1.63,1.63,1.81,0,1.8729355,1.8729355
6922,1.63,1.63,1.81,0,1.8729355,1.8729355
6923,1.63,1.63,1.81,0,1.8729355,1.8729355
6924,1.63,1.63,1.81,0,1.8729355,1.8729355
6925,1.63,1.63,1.81,0,1.8729355,1.8729355
6926,1.63,1.63,1.81,0,1.8729355,1.8729355
6927,1.63,1.63,1.81,0,1.8729355,1.8729355
6928,1.63,1.63,1.81,0,1.8729355,1.8729355
6929,1.63,1.63,1.81,0,1.8729355,1.8729355
6930,1.63,1.63,1.81,0,1.8729355,1.8729355
6931,1.63,1.63,1.81,0,1.8729355,1.8729355
6932,1.63,1.63,1.81,0,1.8729355,1.8729355
6933,1.63,1.63,1.81,0,1.8729355,1.8729355
6934,1.63,1.63,1.81,0,1.8729355,1.8729355
6935,1.63,1.63,1.81,0,1.8729355,1.8729355
6936,1.63,1.63,1.81,0,1.8729355,1.8729355
6937,1.63,1.63,1.81,0,1.8729355,1.8729355
6938,1.63,1.63,1.81,0,1.8729355,1.8729355
6939,1.63,1.63,1.81,0,1.8729355,1.8729355
6940,1.63,1.63,1.81,0,1.8729355,1.8729355
6941,1.63,1.63,1.81,0,1.8729355,1.8729355
6942,1.63,1.63,1.81,0,1.8729355,1.8729355
6943,1.63,1.63,1.81,0,1.8729355,1.8729355
6944,1.63,1.63,1.81,0,1.8729355,1.8729355
6945,1.63,1.63,1.81,0,1.8729355,1.8729355
6946,1.63,1.63,1.81,0,1.8729355,1.8729355
6947,1.63,1.63,1.81,0,1.8729355,1.8729355
6948,1.63,1.63,1.81,0,1.8729355,1.8729355
6949,1.63,1.63,1.81,0,1.8729355,1.8729355
6950,1.63,1.63,1.81,0,1.8729355,1.8729355
6951,1.63,1.63,1.81,0,1.8729355,1.8729355
6952,1.63,1.63,1.81,0,1.8729355,1.8729355
6953,1.63,1.63,1.81,0,1.8729355,1.8729355
6954,1.63,1.63,1.81,0,1.8729355,1.8729355
6955,1.63,1.63,1.81,0,1.8729355,1.8729355
6956,1.63,1.63,1.81,0,1.8729355,1.8729355
6957,1.63,1.63,1.81,0,1.8729355,1.8729355
6958,1.63,1.63,1.81,0,1.8729355,1.8729355
6959,1.63,1.63,1.81,0,1.8729355,1.8729355
6960,1.63,1.63,1.81,0,1.8729355,1.8729355
6961,1.63,1.63,1.81,0,1.8729355,1.8729355
6962,1.63,1.63,1.81,0,1.8729355,1.8729355
6963,1.63,1.63,1.81,0,1.8729355,1.8729355
6964,1.63,1.63,1.81,0,1.8729355,1.8729355
6965,1.63,1.63,1.81,0,1.8729355,1.8729355
6966,1.63,1.63,1.81,0,1.8729355,1.8729355
6967,1.63,1.63,1.81,0,1.8729355,1.8729355
6968,1.63,1.63,1.81,0,1.8729355,1.8729355
6969,1.63,1.63,1.81,0,1.8729355,1.8729355
6970,1.63,1.63,1.81,0,1.8729355,1.8729355
6971,1.63,1.63,1.81,0,1.8729355,1.8729355
6972,1.63,1.63,1.81,0,1.8729355,1.8729355
6973,1.63,1.63,1.81,0,1.8729355,1.8729355
6974,1.63,1.63,1.81,0,1.8729355,1.8729355
6975,1.63,1.63,1.81,0,1.8729355,1.8729355
6976,1.63,1.63,1.81,0,1.8729355,1.8729355
6977,1.63,1.63,1.81,0,1.8729355,1.8729355
6978,1.63,1.63,1.81,0,1.8729355,1.8729355
6979,1.63,1.63,1.81,0,1.8729355,1.8729355
6980,1.63,1.63,1.81,0,1.8729355,1.8729355
6981,1.63,1.63,1.81,0,1.8729355,1.8729355
6982,1.63,1.63,1.81,0,1.8729355,1.8729355
6983,1.63,1.63,1.81,0,1.8729355,1.8729355
6984,1.63,1.63,1.81,0,1.8729355,1.8729355
6985,1.63,1.63,1.81,0,1.8729355,1.8729355
6986,1.63,1.63,1.81,0,1.8729355,1.8729355
6987,1.63,1.63,1.81,0,1.8729355,1.8729355
6988,1.63,1.63,1.81,0,1.8729355,1.8729355
6989,1.63,1.63,1.81,0,1.8729355,1.8729355
6990,1.63,1.63,1.81,0,1.8729355,1.8729355
6991,1.63,1.63,1.81,0,1.8729355,1.8729355
6992,1.63,1.63,1.81,0,1.8729355,1.8729355
6993,1.63,1.63,1.81,0,1.8729355,1.8729355
6994,1.63,1.63,1.81,0,1.8729355,1.8729355
6995,1.63,1.63,1.81,0,1.8729355,1.8729355
6996,1.63,1.63,1.81,0,1.8729355,1.8729355
6997,1.63,1.63,1.81,0,1.8729355,1.8729355
6998,1.63,1.63,1.81,0,1.8729355,1.8729355
6999,1.63,1.63,1.81,0,1.8729355,1.8729355
7000,1.63,1.63,1.81,0,1.8729355,1.8729355
7001,1.63,1.63,1.81,0,1.8729355,1.8729355
7002,1.63,1.63,1.81,0,1.8729355,1.8729355
7003,1.63,1.63,1.81,0,1.8729355,1.8729355
7004,1.63,1.63,1.81,0,1.8729355,1.8729355
7005,1.63,1.63,1.81,0,1.8729355,1.8729355
7006,1.63,1.63,1.81,0,1.8729355,1.8729355
7007,1.63,1.63,1.81,0,1.8729355,1.8729355
7008,1.63,1.63,1.81,0,1.8729355,1.8729355
7009,1.63,1.63,1.81,0,1.8729355,1.8729355
7010,1.63,1.63,1.81,0,1.8729355,1.8729355
7011,1.63,1.63,1.81,0,1.8729355,1.8729355
7012,1.63,1.63,1.81,0,1.8729355,1.8729355
7013,1.63,1.63,1.81,0,1.8729355,1.8729355
7014,1.63,1.63,1.81,0,1.8729355,1.8729355
7015,1.63,1.63,1.81,0,1.8729355,1.8729355
7016,1.63,1.63,1.81,0,1.8729355,1.8729355
7017,1.63,1.63,1.81,0,1.8729355,1.8729355
7018,1.63,1.63,1.81,0,1.8729355,1.8729355
7019,1.63,1.63,1.81,0,1.8729355,1.8729355
7020,1.63,1.63,1.81,0,1.8729355,1.8729355
7021,1.63,1.63,1.81,0,1.8729355,1.8729355
7022,1.63,1.63,1.81,0,1.8729355,1.8729355
7023,1.63,1.63,1.81,0,1.8729355,1.8729355
7024,1.63,1.63,1.81,0,1.8729355,1.8729355
7025,1.63,1.63,1.81,0,1.8729355,1.8729355
7026,1.63,1.63,1.81,0,1.8729355,1.8729355
7027,1.63,1.63,1.81,0,1.8729355,1.8729355
7028,1.63,1.63,1.81,0,1.8729355,1.8729355
7029,1.63,1.63,1.81,0,1.8729355,1.8729355
7030,1.63,1.63,1.81,0,1.8729355,1.8729355
7031,1.63,1.63,1.81,0,1.8729355,1.8729355
7032,1.63,1.63,1.81,0,1.8729355,1.8729355
7033,1.63,1.63,1.81,0,1.8729355,1.8729355
7034,1.63,1.63,1.81,0,1.8729355,1.8729355
7035,1.63,1.63,1.81,0,1.8729355,1.8729355
7036,1.63,1.63,1.81,0,1.8729355,1.8729355
7037,1.63,1.63,1.81,0,1.8729355,1.8729355
7038,1.63,1.63,1.81,0,1.8729355,1.8729355
7039,1.63,1.63,1.81,0,1.8729355,1.8729355
7040,1.63,1.63,1.81,0,1.8729355,1.8729355
7041,1.63,1.63,1.81,0,1.8729355,1.8729355
7042,1.63,1.63,1.81,0,1.8729355,1.8729355
7043,1.63,1.63,1.81,0,1.8729355,1.8729355
7044,1.63,1.63,1.81,0,1.8729355,1.8729355
7045,1.63,1.63,1.81,0,1.8729355,1.8729355
7046,1.63,1.63,1.81,0,1.8729355,1.8729355
7047,1.63,1.63,1.81,0,1.8729355,1.8729355
7048,1.63,1.63,1.81,0,1.8729355,1.8729355
7049,1.63,1.63,1.81,0,1.8729355,1.8729355
7050,1.63,1.63,1.81,0,1.8729355,1.8729355
7051,1.63,1.63,1.81,0,1.8729355,1.8729355
7052,1.63,1.63,1.81,0,1.8729355,1.8729355
7053,1.63,1.63,1.81,0,1.8729355,1.8729355
7054,1.63,1.63,1.81,0,1.8729355,1.8729355
7055,1.63,1.63,1.81,0,1.8729355,1.8729355
7056,1.63,1.63,1.81,0,1.8729355,1.8729355
7057,1.63,1.63,1.81,0,1.8729355,1.8729355
7058,1.63,1.63,1.81,0,1.8729355,1.8729355
7059,1.63,1.63,1.81,0,1.8729355,1.8729355
7060,1.63,1.63,1.81,0,1.8729355,1.8729355
7061,1.63,1.63,1.81,0,1.8729355,1.8729355
7062,1.63,1.63,1.81,0,1.8729355,1.8729355
7063,1.63,1.63,1.81,0,1.8729355,1.8729355
7064,1.63,1.63,1.81,0,1.8729355,1.8729355
7065,1.63,1.63,1.81,0,1.8729355,1.8729355
7066,1.63,1.63,1.81,0,1.8729355,1.8729355
7067,1.63,1.63,1.81,0,1.8729355,1.8729355
7068,1.63,1.63,1.81,0,1.8729355,1.8729355
7069,1.63,1.63,1.81,0,1.8729355,1.8729355
7070,1.63,1.63,1.81,0,1.8729355,1.8729355
7071,1.63,1.63,1.81,0,1.8729355,1.8729355
7072,1.63,1.63,1.81,0,1.8729355,1.8729355
7073,1.63,1.63,1.81,0,1.8729355,1.8729355
7074,1.63,1.63,1.81,0,1.8729355,1.8729355
7075,1.63,1.63,1.81,0,1.8729355,1.8729355
7076,1.63,1.63,1.81,0,1.8729355,1.8729355
7077,1.63,1.63,1.81,0,1.8729355,1.8729355
7078,1.63,1.63,1.81,0,1.8729355,1.8729355
7079,1.63,1.63,1.81,0,1.8729355,1.8729355
7080,1.63,1.63,1.81,0,1.8729355,1.8729355
7081,1.63,1.63,1.81,0,1.8729355,1.8729355
7082,1.63,1.63,1.81,0,1.8729355,1.8729355
7083,1.63,1.63,1.81,0,1.8729355,1.8729355
7084,1.63,1.63,1.81,0,1.8729355,1.8729355
7085,1.63,1.63,1.81,0,1.8729355,1.8729355
7086,1.63,1.63,1.81,0,1.8729355,1.8729355
7087,1.63,1.63,1.81,0,1.8729355,1.8729355
7088,1.63,1.63,1.81,0,1.8729355,1.8729355
7089,1.63,1.63,1.81,0,1.8729355,1.8729355
7090,1.63,1.63,1.81,0,1.8729355,1.8729355
7091,1.63,1.63,1.81,0,1.8729355,1.8729355
7092,1.63,1.63,1.81,0,1.8729355,1.8729355
7093,1.63,1.63,1.81,0,1.8729355,1.8729355
7094,1.63,1.63,1.81,0,1.8729355,1.8729355
7095,1.63,1.63,1.81,0,1.8729355,1.8729355
7096,1.63,1.63,1.81,0,1.8729355,1.8729355
7097,1.63,1.63,1.81,0,1.8729355,1.8729355
7098,1.63,1.63,1.81,0,1.8729355,1.8729355
7099,1.63,1.63,1.81,0,1.8729355,1.8729355
7100,1.63,1.63,1.81,0,1.8729355,1.8729355
7101,1.63,1.63,1.81,0,1.8729355,1.8729355
7102,1.63,1.63,1.81,0,1.8729355,1.8729355
7103,1.63,1.63,1.81,0,1.8729355,1.8729355
7104,1.63,1.63,1.81,0,1.8729355,1.8729355
7105,1.63,1.63,1.81,0,1.8729355,1.8729355
7106,1.63,1.63,1.81,0,1.8729355,1.8729355
7107,1.63,1.63,1.81,0,1.8729355,1.8729355
7108,1.63,1.63,1.81,0,1.8729355,1.8729355
