Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,6755,0,0,0,0,115.968,0,165.6,0,158.16
,,,,,,,,6756,0,0,0,0,117.384,0,167.64,0,159.96
,,,,,,,,6757,0,0,0,0,117.984,0,168.48,0,160.8
,,,,,,,,6758,0,0,0,0,117.54,0,167.82,0,160.2
,,,,,,,,6759,0,0,0,0,117.408,0,167.7,0,160.08
,,,,,,,,6760,0,0,0,0,116.34,0,166.14,0,158.64
,,,,,,,,6761,0,0,0,0,115.62,0,165.06,0,157.56
,,,,,,,,6762,0,0,0,0,116.652,0,166.56,0,159
,,,,,,,,6763,0,0,0,0,120.072,0,171.48,0,163.68
,,,,,,,,6764,0,0,0,0,126.012,0,179.94,0,171.84
,,,,,,,,6765,0,0,0,0,125.784,0,179.64,0,171.48
,,,,,,,,6766,0,0,0,0,120.144,0,171.6,0,163.8
,,,,,,,,6767,0,0,0,0,110.784,0,158.16,0,150.96
,,,,,,,,6768,0,0,0,0,99.012,0,141.36,0,135
,,,,,,,,6769,0,0,0,0,88.572,0,126.48,0,120.72
,,,,,,,,6770,0,0,0,0,81.876,0,116.88,0,111.6
,,,,,,,,6771,0,0,0,0,78.204,0,111.66,0,106.56
,,,,,,,,6772,0,0,0,0,76.404,0,109.08,0,104.16
,,,,,,,,6773,0,0,0,0,75.972,0,108.48,0,103.56
,,,,,,,,6774,0,0,0,0,78.072,0,111.48,0,106.44
,,,,,,,,6775,0,0,0,0,86.016,0,122.88,0,117.24
,,,,,,,,6776,0,0,0,0,102.012,0,145.68,0,139.08
,,,,,,,,6777,0,0,0,0,112.032,0,159.96,0,152.64
,,,,,,,,6778,0,0,0,0,114.876,0,164.04,0,156.6
,,,,,,,,6779,0,0,0,0,116.712,0,166.68,0,159.12
,,,,,,,,6780,0,0,0,0,118.428,0,169.14,0,161.4
,,,,,,,,6781,0,0,0,0,119.22,0,170.28,0,162.48
,,,,,,,,6782,0,0,0,0,119.04,0,169.98,0,162.36
,,,,,,,,6783,0,0,0,0,119.052,0,170.04,0,162.36
,,,,,,,,6784,0,0,0,0,118.368,0,169.02,0,161.4
,,,,,,,,6785,0,0,0,0,117.96,0,168.42,0,160.8
,,,,,,,,6786,0,0,0,0,119.244,0,170.28,0,162.6
,,,,,,,,6787,0,0,0,0,121.956,0,174.12,0,166.32
,,,,,,,,6788,0,0,0,0,126.528,0,180.66,0,172.56
,,,,,,,,6789,0,0,0,0,126.156,0,180.12,0,172.08
,,,,,,,,6790,0,0,0,0,120.528,0,172.14,0,164.28
,,,,,,,,6791,0,0,0,0,111.396,0,159.06,0,151.92
,,,,,,,,6792,0,0,0,0,99.732,0,142.44,0,135.96
,,,,,,,,6793,0,0,0,0,89.16,0,127.32,0,121.56
,,,,,,,,6794,0,0,0,0,82.176,0,117.36,0,112.08
,,,,,,,,6795,0,0,0,0,78.456,0,112.02,0,106.92
,,,,,,,,6796,0,0,0,0,76.416,0,109.08,0,104.16
,,,,,,,,6797,0,0,0,0,76.224,0,108.84,0,103.92
,,,,,,,,6798,0,0,0,0,78.48,0,112.08,0,107.04
,,,,,,,,6799,0,0,0,0,86.568,0,123.6,0,118.08
,,,,,,,,6800,0,0,0,0,102.516,0,146.4,0,139.8
,,,,,,,,6801,0,0,0,0,110.964,0,158.46,0,151.32
,,,,,,,,6802,0,0,0,0,113.28,0,161.76,0,154.44
,,,,,,,,6803,0,0,0,0,114.36,0,163.32,0,155.88
,,,,,,,,6804,0,0,0,0,114.948,0,164.1,0,156.72
,,,,,,,,6805,0,0,0,0,114.84,0,163.98,0,156.6
,,,,,,,,6806,0,0,0,0,114.108,0,162.9,0,155.64
,,,,,,,,6807,0,0,0,0,113.832,0,162.6,0,155.16
,,,,,,,,6808,0,0,0,0,112.428,0,160.5,0,153.24
,,,,,,,,6809,0,0,0,0,111.564,0,159.3,0,152.04
,,,,,,,,6810,0,0,0,0,111.984,0,159.9,0,152.64
,,,,,,,,6811,0,0,0,0,114.516,0,163.5,0,156.12
,,,,,,,,6812,0,0,0,0,121.824,0,174,0,166.08
,,,,,,,,6813,0,0,0,0,123.876,0,176.88,0,168.96
,,,,,,,,6814,0,0,0,0,119.46,0,170.58,0,162.96
,,,,,,,,6815,0,0,0,0,110.892,0,158.34,0,151.2
,,,,,,,,6816,0,0,0,0,100.464,0,143.46,0,136.92
,,,,,,,,6817,0,0,0,0,90.384,0,129.06,0,123.24
,,,,,,,,6818,0,0,0,0,83.028,0,118.56,0,113.28
,,,,,,,,6819,0,0,0,0,79.212,0,113.1,0,108
,,,,,,,,6820,0,0,0,0,77.268,0,110.34,0,105.36
,,,,,,,,6821,0,0,0,0,76.908,0,109.8,0,104.76
,,,,,,,,6822,0,0,0,0,78.9,0,112.68,0,107.52
,,,,,,,,6823,0,0,0,0,86.928,0,124.14,0,118.56
,,,,,,,,6824,0,0,0,0,102.588,0,146.46,0,139.92
,,,,,,,,6825,0,0,0,0,111.348,0,159,0,151.8
,,,,,,,,6826,0,0,0,0,113.94,0,162.66,0,155.28
,,,,,,,,6827,0,0,0,0,116.22,0,165.96,0,158.4
,,,,,,,,6828,0,0,0,0,118.128,0,168.66,0,161.04
,,,,,,,,6829,0,0,0,0,118.524,0,169.2,0,161.64
,,,,,,,,6830,0,0,0,0,117.42,0,167.7,0,160.08
,,,,,,,,6831,0,0,0,0,116.436,0,166.26,0,158.64
,,,,,,,,6832,0,0,0,0,114.048,0,162.9,0,155.52
,,,,,,,,6833,0,0,0,0,112.272,0,160.32,0,153.12
,,,,,,,,6834,0,0,0,0,112.44,0,160.56,0,153.24
,,,,,,,,6835,0,0,0,0,114.9,0,164.1,0,156.6
,,,,,,,,6836,0,0,0,0,121.26,0,173.16,0,165.36
,,,,,,,,6837,0,0,0,0,121.98,0,174.18,0,166.32
,,,,,,,,6838,0,0,0,0,117.852,0,168.3,0,160.68
,,,,,,,,6839,0,0,0,0,111.564,0,159.3,0,152.04
,,,,,,,,6840,0,0,0,0,102.492,0,146.34,0,139.8
,,,,,,,,6841,0,0,0,0,93.312,0,133.26,0,127.2
,,,,,,,,6842,0,0,0,0,86.292,0,123.24,0,117.6
,,,,,,,,6843,0,0,0,0,82.548,0,117.9,0,112.56
,,,,,,,,6844,0,0,0,0,80.688,0,115.2,0,110.04
,,,,,,,,6845,0,0,0,0,79.992,0,114.18,0,109.08
,,,,,,,,6846,0,0,0,0,80.976,0,115.62,0,110.4
,,,,,,,,6847,0,0,0,0,84.528,0,120.72,0,115.2
,,,,,,,,6848,0,0,0,0,90.852,0,129.72,0,123.84
,,,,,,,,6849,0,0,0,0,97.692,0,139.5,0,133.2
,,,,,,,,6850,0,0,0,0,104.808,0,149.64,0,142.92
,,,,,,,,6851,0,0,0,0,108.012,0,154.26,0,147.24
,,,,,,,,6852,0,0,0,0,108.468,0,154.92,0,147.84
,,,,,,,,6853,0,0,0,0,107.004,0,152.76,0,145.92
,,,,,,,,6854,0,0,0,0,104.736,0,149.58,0,142.8
,,,,,,,,6855,0,0,0,0,102.276,0,146.04,0,139.44
,,,,,,,,6856,0,0,0,0,100.332,0,143.28,0,136.8
,,,,,,,,6857,0,0,0,0,99.792,0,142.5,0,136.08
,,,,,,,,6858,0,0,0,0,101.448,0,144.84,0,138.24
,,,,,,,,6859,0,0,0,0,105.72,0,150.96,0,144.24
,,,,,,,,6860,0,0,0,0,113.652,0,162.24,0,154.92
,,,,,,,,6861,0,0,0,0,113.856,0,162.6,0,155.16
,,,,,,,,6862,0,0,0,0,110.46,0,157.74,0,150.6
,,,,,,,,6863,0,0,0,0,104.904,0,149.82,0,142.92
,,,,,,,,6864,0,0,0,0,97.38,0,139.08,0,132.72
,,,,,,,,6865,0,0,0,0,89.424,0,127.68,0,121.92
,,,,,,,,6866,0,0,0,0,82.968,0,118.44,0,113.16
,,,,,,,,6867,0,0,0,0,78.576,0,112.2,0,107.16
,,,,,,,,6868,0,0,0,0,76.416,0,109.08,0,104.16
,,,,,,,,6869,0,0,0,0,75.252,0,107.46,0,102.6
,,,,,,,,6870,0,0,0,0,75.264,0,107.46,0,102.6
,,,,,,,,6871,0,0,0,0,77.184,0,110.22,0,105.24
,,,,,,,,6872,0,0,0,0,81.324,0,116.16,0,110.76
,,,,,,,,6873,0,0,0,0,87.048,0,124.32,0,118.68
,,,,,,,,6874,0,0,0,0,95.124,0,135.84,0,129.6
,,,,,,,,6875,0,0,0,0,101.796,0,145.38,0,138.72
,,,,,,,,6876,0,0,0,0,105.588,0,150.78,0,144
,,,,,,,,6877,0,0,0,0,107.688,0,153.78,0,146.76
,,,,,,,,6878,0,0,0,0,108.144,0,154.44,0,147.48
,,,,,,,,6879,0,0,0,0,106.848,0,152.58,0,145.68
,,,,,,,,6880,0,0,0,0,105.156,0,150.18,0,143.4
,,,,,,,,6881,0,0,0,0,104.352,0,149.04,0,142.32
,,,,,,,,6882,0,0,0,0,105.708,0,150.96,0,144.12
,,,,,,,,6883,0,0,0,0,109.068,0,155.76,0,148.68
,,,,,,,,6884,0,0,0,0,116.016,0,165.66,0,158.16
,,,,,,,,6885,0,0,0,0,116.508,0,166.38,0,158.76
,,,,,,,,6886,0,0,0,0,111.984,0,159.9,0,152.64
,,,,,,,,6887,0,0,0,0,103.368,0,147.54,0,140.88
,,,,,,,,6888,0,0,0,0,93.864,0,134.04,0,127.92
,,,,,,,,6889,0,0,0,0,85.296,0,121.8,0,116.28
,,,,,,,,6890,0,0,0,0,79.308,0,113.28,0,108.12
,,,,,,,,6891,0,0,0,0,76.32,0,108.96,0,104.04
,,,,,,,,6892,0,0,0,0,75.012,0,107.1,0,102.24
,,,,,,,,6893,0,0,0,0,74.964,0,107.04,0,102.24
,,,,,,,,6894,0,0,0,0,77.364,0,110.46,0,105.36
,,,,,,,,6895,0,0,0,0,85.776,0,122.52,0,116.88
,,,,,,,,6896,0,0,0,0,101.748,0,145.26,0,138.72
,,,,,,,,6897,0,0,0,0,111.024,0,158.52,0,151.44
,,,,,,,,6898,0,0,0,0,114.012,0,162.84,0,155.4
,,,,,,,,6899,0,0,0,0,117.492,0,167.76,0,160.2
,,,,,,,,6900,0,0,0,0,119.868,0,171.18,0,163.44
,,,,,,,,6901,0,0,0,0,120.876,0,172.62,0,164.76
,,,,,,,,6902,0,0,0,0,120.708,0,172.38,0,164.64
,,,,,,,,6903,0,0,0,0,120.852,0,172.56,0,164.76
,,,,,,,,6904,0,0,0,0,119.748,0,171,0,163.2
,,,,,,,,6905,0,0,0,0,118.908,0,169.8,0,162.12
,,,,,,,,6906,0,0,0,0,119.652,0,170.88,0,163.08
,,,,,,,,6907,0,0,0,0,123.252,0,176.04,0,168
,,,,,,,,6908,0,0,0,0,129.3,0,184.62,0,176.28
,,,,,,,,6909,0,0,0,0,127.476,0,182.04,0,173.88
,,,,,,,,6910,0,0,0,0,121.284,0,173.16,0,165.36
,,,,,,,,6911,0,0,0,0,111.816,0,159.66,0,152.4
,,,,,,,,6912,0,0,0,0,100.212,0,143.1,0,136.56
,,,,,,,,6913,0,0,0,0,90.108,0,128.64,0,122.88
,,,,,,,,6914,0,0,0,0,83.196,0,118.8,0,113.4
,,,,,,,,6915,0,0,0,0,79.212,0,113.1,0,108
,,,,,,,,6916,0,0,0,0,76.968,0,109.92,0,104.88
,,,,,,,,6917,0,0,0,0,76.08,0,108.6,0,103.68
,,,,,,,,6918,0,0,0,0,77.556,0,110.76,0,105.72
,,,,,,,,6919,0,0,0,0,84.888,0,121.2,0,115.68
,,,,,,,,6920,0,0,0,0,100.32,0,143.28,0,136.8
,,,,,,,,6921,0,0,0,0,109.86,0,156.84,0,149.76
,,,,,,,,6922,0,0,0,0,111.66,0,159.48,0,152.16
,,,,,,,,6923,0,0,0,0,112.968,0,161.34,0,153.96
,,,,,,,,6924,0,0,0,0,114.564,0,163.56,0,156.24
,,,,,,,,6925,0,0,0,0,114.948,0,164.1,0,156.72
,,,,,,,,6926,0,0,0,0,114.132,0,162.96,0,155.64
,,,,,,,,6927,0,0,0,0,113.796,0,162.48,0,155.04
,,,,,,,,6928,0,0,0,0,112.332,0,160.44,0,153.24
,,,,,,,,6929,0,0,0,0,111.408,0,159.06,0,151.92
,,,,,,,,6930,0,0,0,0,112.452,0,160.56,0,153.24
,,,,,,,,6931,0,0,0,0,115.944,0,165.6,0,158.16
,,,,,,,,6932,0,0,0,0,123.972,0,177,0,168.96
,,,,,,,,6933,0,0,0,0,124.152,0,177.3,0,169.2
,,,,,,,,6934,0,0,0,0,119.22,0,170.22,0,162.48
,,,,,,,,6935,0,0,0,0,110.1,0,157.2,0,150.12
,,,,,,,,6936,0,0,0,0,99.924,0,142.68,0,136.32
,,,,,,,,6937,0,0,0,0,90.3,0,128.94,0,123.12
,,,,,,,,6938,0,0,0,0,82.908,0,118.38,0,113.04
,,,,,,,,6939,0,0,0,0,79.392,0,113.34,0,108.24
,,,,,,,,6940,0,0,0,0,77.868,0,111.18,0,106.08
,,,,,,,,6941,0,0,0,0,77.736,0,111,0,105.96
,,,,,,,,6942,0,0,0,0,80.244,0,114.6,0,109.44
,,,,,,,,6943,0,0,0,0,88.716,0,126.72,0,120.96
,,,,,,,,6944,0,0,0,0,105.3,0,150.36,0,143.52
,,,,,,,,6945,0,0,0,0,113.964,0,162.72,0,155.4
,,,,,,,,6946,0,0,0,0,115.5,0,164.94,0,157.44
,,,,,,,,6947,0,0,0,0,115.56,0,165,0,157.44
,,,,,,,,6948,0,0,0,0,115.872,0,165.48,0,158.04
,,,,,,,,6949,0,0,0,0,115.404,0,164.76,0,157.32
,,,,,,,,6950,0,0,0,0,114.576,0,163.62,0,156.24
,,,,,,,,6951,0,0,0,0,114.3,0,163.2,0,155.76
,,,,,,,,6952,0,0,0,0,113.148,0,161.58,0,154.32
,,,,,,,,6953,0,0,0,0,112.296,0,160.32,0,153.12
,,,,,,,,6954,0,0,0,0,112.752,0,161.04,0,153.72
,,,,,,,,6955,0,0,0,0,116.088,0,165.78,0,158.28
,,,,,,,,6956,0,0,0,0,124.152,0,177.3,0,169.2
,,,,,,,,6957,0,0,0,0,124.068,0,177.18,0,169.08
,,,,,,,,6958,0,0,0,0,119.196,0,170.22,0,162.48
,,,,,,,,6959,0,0,0,0,110.556,0,157.86,0,150.72
,,,,,,,,6960,0,0,0,0,98.724,0,140.94,0,134.52
,,,,,,,,6961,0,0,0,0,88.944,0,127.02,0,121.2
,,,,,,,,6962,0,0,0,0,82.308,0,117.48,0,112.2
,,,,,,,,6963,0,0,0,0,78.816,0,112.56,0,107.4
,,,,,,,,6964,0,0,0,0,77.316,0,110.4,0,105.36
,,,,,,,,6965,0,0,0,0,76.944,0,109.86,0,104.88
,,,,,,,,6966,0,0,0,0,79.356,0,113.28,0,108.24
,,,,,,,,6967,0,0,0,0,87.672,0,125.22,0,119.52
,,,,,,,,6968,0,0,0,0,104.28,0,148.92,0,142.2
,,,,,,,,6969,0,0,0,0,113.244,0,161.7,0,154.44
,,,,,,,,6970,0,0,0,0,114.768,0,163.86,0,156.48
,,,,,,,,6971,0,0,0,0,115.392,0,164.76,0,157.32
,,,,,,,,6972,0,0,0,0,116.184,0,165.9,0,158.4
,,,,,,,,6973,0,0,0,0,110.808,0,158.22,0,151.08
,,,,,,,,6974,0,0,0,0,112.968,0,161.34,0,153.96
,,,,,,,,6975,0,0,0,0,112.884,0,161.16,0,153.84
,,,,,,,,6976,0,0,0,0,115.824,0,165.36,0,157.92
,,,,,,,,6977,0,0,0,0,108.768,0,155.34,0,148.32
,,,,,,,,6978,0,0,0,0,113.652,0,162.24,0,154.92
,,,,,,,,6979,0,0,0,0,116.328,0,166.14,0,158.64
,,,,,,,,6980,0,0,0,0,123.72,0,176.7,0,168.6
,,,,,,,,6981,0,0,0,0,123.66,0,176.58,0,168.6
,,,,,,,,6982,0,0,0,0,118.644,0,169.44,0,161.76
,,,,,,,,6983,0,0,0,0,110.184,0,157.32,0,150.24
,,,,,,,,6984,0,0,0,0,99.084,0,141.48,0,135.12
,,,,,,,,6985,0,0,0,0,88.872,0,126.9,0,121.2
,,,,,,,,6986,0,0,0,0,81.912,0,116.94,0,111.6
,,,,,,,,6987,0,0,0,0,78.132,0,111.54,0,106.56
,,,,,,,,6988,0,0,0,0,76.344,0,109.02,0,104.04
,,,,,,,,6989,0,0,0,0,75.936,0,108.42,0,103.56
,,,,,,,,6990,0,0,0,0,77.976,0,111.36,0,106.32
,,,,,,,,6991,0,0,0,0,85.644,0,122.28,0,116.76
,,,,,,,,6992,0,0,0,0,101.22,0,144.54,0,138
,,,,,,,,6993,0,0,0,0,111.708,0,159.54,0,152.28
,,,,,,,,6994,0,0,0,0,115.392,0,164.76,0,157.32
,,,,,,,,6995,0,0,0,0,118.008,0,168.54,0,160.92
,,,,,,,,6996,0,0,0,0,120.168,0,171.6,0,163.8
,,,,,,,,6997,0,0,0,0,120.744,0,172.44,0,164.64
,,,,,,,,6998,0,0,0,0,120.096,0,171.48,0,163.68
,,,,,,,,6999,0,0,0,0,119.964,0,171.3,0,163.56
,,,,,,,,7000,0,0,0,0,118.944,0,169.86,0,162.24
,,,,,,,,7001,0,0,0,0,118.272,0,168.9,0,161.16
,,,,,,,,7002,0,0,0,0,119.196,0,170.22,0,162.48
,,,,,,,,7003,0,0,0,0,122.16,0,174.42,0,166.56
,,,,,,,,7004,0,0,0,0,125.004,0,178.5,0,170.4
,,,,,,,,7005,0,0,0,0,121.956,0,174.12,0,166.32
,,,,,,,,7006,0,0,0,0,117.096,0,167.22,0,159.6
,,,,,,,,7007,0,0,0,0,110.22,0,157.38,0,150.24
,,,,,,,,7008,0,0,0,0,101.016,0,144.24,0,137.64
,,,,,,,,7009,0,0,0,0,91.356,0,130.44,0,124.56
,,,,,,,,7010,0,0,0,0,84.108,0,120.12,0,114.6
,,,,,,,,7011,0,0,0,0,79.944,0,114.18,0,109.08
,,,,,,,,7012,0,0,0,0,77.508,0,110.64,0,105.6
,,,,,,,,7013,0,0,0,0,76.44,0,109.14,0,104.16
,,,,,,,,7014,0,0,0,0,76.752,0,109.62,0,104.64
,,,,,,,,7015,0,0,0,0,79.308,0,113.28,0,108.12
,,,,,,,,7016,0,0,0,0,85.224,0,121.68,0,116.16
,,,,,,,,7017,0,0,0,0,92.196,0,131.64,0,125.64
,,,,,,,,7018,0,0,0,0,100.164,0,143.04,0,136.56
,,,,,,,,7019,0,0,0,0,106.332,0,151.8,0,144.96
,,,,,,,,7020,0,0,0,0,109.392,0,156.24,0,149.16
,,,,,,,,7021,0,0,0,0,110.208,0,157.38,0,150.24
,,,,,,,,7022,0,0,0,0,109.356,0,156.12,0,149.04
,,,,,,,,7023,0,0,0,0,107.556,0,153.54,0,146.64
,,,,,,,,7024,0,0,0,0,105.396,0,150.54,0,143.64
,,,,,,,,7025,0,0,0,0,104.052,0,148.56,0,141.84
,,,,,,,,7026,0,0,0,0,104.352,0,149.04,0,142.32
,,,,,,,,7027,0,0,0,0,106.584,0,152.22,0,145.32
,,,,,,,,7028,0,0,0,0,113.04,0,161.4,0,154.08
,,,,,,,,7029,0,0,0,0,111.588,0,159.3,0,152.04
,,,,,,,,7030,0,0,0,0,107.532,0,153.54,0,146.64
,,,,,,,,7031,0,0,0,0,101.688,0,145.2,0,138.72
,,,,,,,,7032,0,0,0,0,94.02,0,134.28,0,128.16
,,,,,,,,7033,0,0,0,0,86.016,0,122.82,0,117.24
,,,,,,,,7034,0,0,0,0,79.428,0,113.4,0,108.36
,,,,,,,,7035,0,0,0,0,75.168,0,107.28,0,102.36
,,,,,,,,7036,0,0,0,0,72.888,0,104.1,0,99.24
,,,,,,,,7037,0,0,0,0,71.664,0,102.36,0,97.68
,,,,,,,,7038,0,0,0,0,71.748,0,102.48,0,97.8
,,,,,,,,7039,0,0,0,0,73.488,0,104.94,0,100.2
,,,,,,,,7040,0,0,0,0,77.604,0,110.82,0,105.84
,,,,,,,,7041,0,0,0,0,82.38,0,117.6,0,112.32
,,,,,,,,7042,0,0,0,0,89.88,0,128.34,0,122.52
,,,,,,,,7043,0,0,0,0,95.748,0,136.74,0,130.56
,,,,,,,,7044,0,0,0,0,98.592,0,140.76,0,134.4
,,,,,,,,7045,0,0,0,0,100.104,0,142.92,0,136.44
,,,,,,,,7046,0,0,0,0,100.644,0,143.7,0,137.16
,,,,,,,,7047,0,0,0,0,99.996,0,142.74,0,136.32
,,,,,,,,7048,0,0,0,0,99.492,0,142.08,0,135.6
,,,,,,,,7049,0,0,0,0,99.768,0,142.44,0,135.96
,,,,,,,,7050,0,0,0,0,102.216,0,145.98,0,139.32
,,,,,,,,7051,0,0,0,0,106.98,0,152.76,0,145.92
,,,,,,,,7052,0,0,0,0,115.26,0,164.58,0,157.08
,,,,,,,,7053,0,0,0,0,113.256,0,161.7,0,154.44
,,,,,,,,7054,0,0,0,0,109.308,0,156.06,0,149.04
,,,,,,,,7055,0,0,0,0,101.148,0,144.42,0,137.88
,,,,,,,,7056,0,0,0,0,91.572,0,130.74,0,124.8
,,,,,,,,7057,0,0,0,0,82.956,0,118.44,0,113.16
,,,,,,,,7058,0,0,0,0,76.956,0,109.86,0,104.88
,,,,,,,,7059,0,0,0,0,73.92,0,105.54,0,100.68
,,,,,,,,7060,0,0,0,0,72.684,0,103.8,0,99.12
,,,,,,,,7061,0,0,0,0,72.756,0,103.92,0,99.24
,,,,,,,,7062,0,0,0,0,75.168,0,107.34,0,102.36
,,,,,,,,7063,0,0,0,0,83.628,0,119.4,0,114
,,,,,,,,7064,0,0,0,0,100.032,0,142.8,0,136.32
,,,,,,,,7065,0,0,0,0,108.96,0,155.64,0,148.56
,,,,,,,,7066,0,0,0,0,111.192,0,158.76,0,151.56
,,,,,,,,7067,0,0,0,0,113.304,0,161.76,0,154.56
,,,,,,,,7068,0,0,0,0,115.152,0,164.4,0,156.96
,,,,,,,,7069,0,0,0,0,115.824,0,165.36,0,157.92
,,,,,,,,7070,0,0,0,0,115.296,0,164.64,0,157.2
,,,,,,,,7071,0,0,0,0,115.152,0,164.4,0,156.96
,,,,,,,,7072,0,0,0,0,113.988,0,162.78,0,155.4
,,,,,,,,7073,0,0,0,0,113.1,0,161.52,0,154.2
,,,,,,,,7074,0,0,0,0,113.832,0,162.6,0,155.16
,,,,,,,,7075,0,0,0,0,117.432,0,167.7,0,160.08
,,,,,,,,7076,0,0,0,0,125.4,0,179.1,0,170.88
,,,,,,,,7077,0,0,0,0,124.044,0,177.12,0,169.08
,,,,,,,,7078,0,0,0,0,117.876,0,168.3,0,160.68
,,,,,,,,7079,0,0,0,0,108.732,0,155.28,0,148.2
,,,,,,,,7080,0,0,0,0,97.86,0,139.74,0,133.32
,,,,,,,,7081,0,0,0,0,87.888,0,125.52,0,119.88
,,,,,,,,7082,0,0,0,0,80.58,0,115.08,0,109.8
,,,,,,,,7083,0,0,0,0,76.764,0,109.62,0,104.64
,,,,,,,,7084,0,0,0,0,74.868,0,106.92,0,102
,,,,,,,,7085,0,0,0,0,74.664,0,106.62,0,101.76
,,,,,,,,7086,0,0,0,0,76.608,0,109.38,0,104.4
,,,,,,,,7087,0,0,0,0,85.152,0,121.62,0,116.04
,,,,,,,,7088,0,0,0,0,101.568,0,145.02,0,138.48
,,,,,,,,7089,0,0,0,0,110.256,0,157.5,0,150.24
,,,,,,,,7090,0,0,0,0,111.996,0,159.9,0,152.64
,,,,,,,,7091,0,0,0,0,113.136,0,161.58,0,154.2
,,,,,,,,7092,0,0,0,0,114.42,0,163.38,0,156
,,,,,,,,7093,0,0,0,0,114.972,0,164.16,0,156.72
,,,,,,,,7094,0,0,0,0,114.612,0,163.68,0,156.24
,,,,,,,,7095,0,0,0,0,114.768,0,163.86,0,156.48
,,,,,,,,7096,0,0,0,0,113.676,0,162.3,0,155.04
,,,,,,,,7097,0,0,0,0,112.932,0,161.28,0,153.96
,,,,,,,,7098,0,0,0,0,114,0,162.84,0,155.4
,,,,,,,,7099,0,0,0,0,118.56,0,169.32,0,161.64
,,,,,,,,7100,0,0,0,0,126.072,0,180,0,171.84
,,,,,,,,7101,0,0,0,0,123.96,0,177,0,168.96
,,,,,,,,7102,0,0,0,0,118.152,0,168.72,0,161.16
,,,,,,,,7103,0,0,0,0,109.308,0,156.06,0,149.04
,,,,,,,,7104,0,0,0,0,97.776,0,139.62,0,133.2
,,,,,,,,7105,0,0,0,0,87.72,0,125.28,0,119.52
,,,,,,,,7106,0,0,0,0,81.192,0,115.98,0,110.76
,,,,,,,,7107,0,0,0,0,77.652,0,110.88,0,105.84
,,,,,,,,7108,0,0,0,0,75.816,0,108.24,0,103.32
,,,,,,,,7109,0,0,0,0,75.372,0,107.58,0,102.72
,,,,,,,,7110,0,0,0,0,77.52,0,110.7,0,105.6
,,,,,,,,7111,0,0,0,0,85.608,0,122.28,0,116.76
,,,,,,,,7112,0,0,0,0,102.288,0,146.04,0,139.44
,,,,,,,,7113,0,0,0,0,111.72,0,159.54,0,152.28
,,,,,,,,7114,0,0,0,0,113.616,0,162.24,0,154.92
,,,,,,,,7115,0,0,0,0,114.912,0,164.1,0,156.72
,,,,,,,,7116,0,0,0,0,115.836,0,165.42,0,157.92
,,,,,,,,7117,0,0,0,0,115.932,0,165.54,0,158.04
,,,,,,,,7118,0,0,0,0,115.524,0,164.94,0,157.44
,,,,,,,,7119,0,0,0,0,115.284,0,164.64,0,157.2
,,,,,,,,7120,0,0,0,0,114.036,0,162.84,0,155.52
,,,,,,,,7121,0,0,0,0,113.172,0,161.64,0,154.32
,,,,,,,,7122,0,0,0,0,114.456,0,163.44,0,156
,,,,,,,,7123,0,0,0,0,119.316,0,170.4,0,162.72
,,,,,,,,7124,0,0,0,0,125.904,0,179.76,0,171.6
,,,,,,,,7125,0,0,0,0,123.972,0,177,0,168.96
,,,,,,,,7126,0,0,0,0,118.548,0,169.26,0,161.64
,,,,,,,,7127,0,0,0,0,110.076,0,157.2,0,150.12
,,,,,,,,7128,0,0,0,0,98.34,0,140.4,0,134.04
,,,,,,,,7129,0,0,0,0,88.416,0,126.24,0,120.48
,,,,,,,,7130,0,0,0,0,81.672,0,116.58,0,111.36
,,,,,,,,7131,0,0,0,0,78.132,0,111.54,0,106.56
,,,,,,,,7132,0,0,0,0,76.44,0,109.14,0,104.16
,,,,,,,,7133,0,0,0,0,76.224,0,108.84,0,103.92
,,,,,,,,7134,0,0,0,0,78.336,0,111.84,0,106.8
,,,,,,,,7135,0,0,0,0,86.7,0,123.78,0,118.2
,,,,,,,,7136,0,0,0,0,103.2,0,147.36,0,140.64
,,,,,,,,7137,0,0,0,0,111.936,0,159.9,0,152.64
,,,,,,,,7138,0,0,0,0,113.172,0,161.64,0,154.32
,,,,,,,,7139,0,0,0,0,114.36,0,163.26,0,155.88
,,,,,,,,7140,0,0,0,0,115.416,0,164.76,0,157.32
,,,,,,,,7141,0,0,0,0,115.524,0,164.94,0,157.44
,,,,,,,,7142,0,0,0,0,114.768,0,163.86,0,156.48
,,,,,,,,7143,0,0,0,0,114.48,0,163.5,0,156.12
,,,,,,,,7144,0,0,0,0,113.16,0,161.58,0,154.32
,,,,,,,,7145,0,0,0,0,112.2,0,160.2,0,153
,,,,,,,,7146,0,0,0,0,112.932,0,161.28,0,153.96
,,,,,,,,7147,0,0,0,0,117.024,0,167.1,0,159.48
,,,,,,,,7148,0,0,0,0,124.62,0,177.9,0,169.92
,,,,,,,,7149,0,0,0,0,123.312,0,176.1,0,168.12
,,,,,,,,7150,0,0,0,0,118.404,0,169.08,0,161.4
