Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
828,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
829,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
830,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
831,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
832,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
833,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
834,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
835,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
836,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
837,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
838,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
839,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
840,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
841,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
842,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
843,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
844,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
845,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
846,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
847,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
848,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
849,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
850,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
851,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
852,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
853,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
854,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
855,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
856,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
857,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
858,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
859,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
860,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
861,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
862,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
863,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
864,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
865,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
866,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
867,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
868,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
869,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
870,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
871,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
872,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
873,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
874,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
875,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
876,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
877,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
878,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
879,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
880,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
881,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
882,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
883,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
884,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
885,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
886,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
887,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
888,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
889,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
890,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
891,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
892,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
893,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
894,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
895,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
896,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
897,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
898,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
899,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
900,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
901,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
902,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
903,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
904,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
905,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
906,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
907,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
908,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
909,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
910,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
911,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
912,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
913,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
914,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
915,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
916,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
917,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
918,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
919,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
920,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
921,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
922,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
923,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
924,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
925,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
926,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
927,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
928,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
929,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
930,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
931,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
932,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
933,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
934,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
935,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
936,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
937,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
938,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
939,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
940,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
941,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
942,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
943,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
944,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
945,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
946,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
947,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
948,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
949,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
950,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
951,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
952,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
953,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
954,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
955,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
956,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
957,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
958,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
959,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
960,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
961,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
962,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
963,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
964,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
965,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
966,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
967,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
968,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
969,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
970,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
971,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
972,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
973,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
974,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
975,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
976,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
977,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
978,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
979,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
980,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
981,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
982,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
983,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
984,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
985,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
986,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
987,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
988,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
989,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
990,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
991,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
992,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
993,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
994,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
995,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
996,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
997,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
998,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
999,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1000,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1001,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1002,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1003,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1004,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1005,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1006,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1007,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1008,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1009,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1010,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1011,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1012,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1013,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1014,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1015,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1016,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1017,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1018,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1019,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1020,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1021,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1022,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1023,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1024,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1025,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1026,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1027,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1028,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1029,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1030,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1031,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1032,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1033,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1034,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1035,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1036,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1037,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1038,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1039,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1040,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1041,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1042,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1043,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1044,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1045,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1046,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1047,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1048,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1049,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1050,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1051,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1052,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1053,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1054,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1055,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1056,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1057,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1058,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1059,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1060,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1061,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1062,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1063,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1064,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1065,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1066,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1067,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1068,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1069,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1070,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1071,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1072,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1073,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1074,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1075,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1076,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1077,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1078,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1079,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1080,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1081,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1082,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1083,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1084,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1085,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1086,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1087,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1088,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1089,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1090,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1091,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1092,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1093,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1094,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1095,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1096,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1097,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1098,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1099,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1100,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1101,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
1102,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
